log_size,num_log_yes,99%_latency,execute_phase (in us),average_latency,ZIPF_THETA,bytes_received,int_aborts_maat_resolve_failure,cache,prepare_phase_1 (in us),num_aborts_restart,90%_latency,num_cache_misses,NUM_SERVER_THREADS,num_cache_remove,num_home_txn,time_waiting_for_job,Throughput,time_write_queue,time_read_queue,num_aborts_execute,int_aborts_ws2,dummy_bytes_sent,PERC_REMOTE,num_cache_evictions,LOG_TIMEOUT,commit_phase (in us),time_send_msg,average_distributed_latency,CC (index) (in us),CC_ALG,time_abort_queue,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_debug3,time_debug1,int_aborts_maat_resolve_no_feasibles,LOG_NODE,int_saved_by_hist,int_debug5,int_aborts_rs3,int_aborts_rs2,int_aborts_rs1,int_debug4,run_time,logic (in us),time_recv_msg,num_cache_hits,int_aborts_ws1,95%_latency,max_latency,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,average_local_latency,num_ro_read,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,time_idle,num_aborts_remote,network (in us),num_remote_txn,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,int_inevitable,lock_phase (in us),num_cache_inserts,network_log (in us),COMMIT_ALG,num_cache_updates,total_log_yes (in us),num_renew_success,int_possibMVCC,wait (in us),num_waits,num_renew_failure,num_rw_check,time_wait_buffer,READ_PERC,time_write_output_queue,CC (row) (in us),num_aborts_rs,num_renew,num_no_need_to_renewal,num_remote_write_txn,num_commits,abort (in us),num_renewals,num_rw_read,num_aborts,time_output_idle,prepare_phase_2 (in us),num_pre_aborts
0,5888,0.00499386,254.539,0.00260179,0,0.00870129,0,0,2346.16,2,0.00349399,0,16,0,5888,0,5875.76,0.0162728,0.328584,2,0,0,0.05,0,1000,0.685826,0.113483,0.00298263,37.7243,WAIT_DIE,0.00138415,0,0,0,1.47427,0,0.0142694,0.00703489,0,0,0,0,0,false,0,0,0,0,0,0,16.0333,123.335,0.0995155,0,0,0.00410504,0.00723298,0,2,0.056788,0.37852,0.00210499,0,0,1359,12.4776,0,1125.23,3298,0,0,0,0,2,9194,0,2555,0,0.895508,0,0,0,1258.9,ONE_PC,0,1963.33,0,0,0,0,0,0,0.520849,0.5,0.0137513,0,0,0,0,1974,5888,0.290055,0,0,2,0.83827,0.113282,0
0,6684,0.00589486,339.352,0.00284915,0,0.00992885,0,0,2508.81,0,0.0036476,0,20,0,6684,0,6665.28,0.0256266,0.293739,0,0,0,0.05,0,1000,0.848617,0.126336,0.00320685,172.719,WAIT_DIE,0,0,0,0,1.37607,0,0.0218665,0.00584352,0,0,0,0,0,false,0,0,0,0,0,0,20.0562,199.033,0.138032,0,0,0.00427215,0.0392624,0,0,0.0646474,0.525168,0.00237611,0,0,1531,15.3618,0,1254.61,3784,0,0,0,0,0,10476,0,2878,0,1.59893,0,0,0,1398.37,ONE_PC,0,2190.12,0,0,0,0,0,0,0.58938,0.5,0.0158883,0,0,0,0,2275,6684,0,0,0,0,0.811515,0.143698,0
0,7798,0.00536786,305.668,0.00293449,0,0.0116164,0,0,2626.97,14,0.00375015,0,24,0,7798,0,7775.2,0.0230655,0.321066,14,0,0,0.05,0,1000,0.856428,0.175462,0.00340043,138.907,WAIT_DIE,0.00520154,0,0,0,1.37256,0,0.0188272,0.0101171,0,0,0,0,0,false,0,0,0,0,0,0,24.0704,153.874,0.141715,0,0,0.0039265,0.00753046,0,0,0.0756486,0.647599,0.00231905,0,0,1769,18.8507,0,1345.79,4465,0,0,0,0,14,12269,0,3360,0,1.48331,0,0,0,1423.33,ONE_PC,0,2238.07,0,0,0,0,0,0,0.714819,0.5,0.0178382,0,14,0,0,2669,7798,0.855468,0,0,14,0.773472,0.137538,0
0,8754,0.00659888,355.674,0.00301839,0,0.0129221,0,0,2660.01,19,0.00379928,0,28,0,8754,0,8594.46,0.0247093,0.325829,19,0,0,0.05,0,1000,0.891185,0.178619,0.00356016,38.0523,WAIT_DIE,0.00800237,0,0,0,1.41481,0,0.0200827,0.00990655,0,0,0,0,0,false,0,0,0,0,0,0,28.5198,125.16,0.153845,0,0,0.00403137,0.0272584,0,4,0.0845969,0.83098,0.00230382,0,0,2003,22.3771,0,1449.42,4909,0,0,0,1,19,13670,0,3775,0,1.41119,0,0,0,1442.08,ONE_PC,0,2251.31,0,0,0.156092,1,0,0,0.87715,0.5,0.0178713,0,15,0,0,2976,8754,1.67528,0,0,19,0.781864,0.139821,0
0,670,0.00636439,256.855,0.00239314,0,0.00096958,0,0,1689.46,0,0.00394228,0,2,0,670,0,667.262,0.00160376,0.163799,0,0,0,0.05,0,1000,446.707,0.0153504,0.00296184,95.4,WAIT_DIE,0,0,0,0,2.3114,0,0.00136184,0.000772348,0,0,0,0,0,false,0,0,0,0,0,0,2.00821,202.987,0.0191574,0,0,0.00446888,0.00682583,0,0,0.00645991,0.0663179,0.00167457,0,0,152,1.50475,0,1306.92,366,0,0,0,0,0,1473,0,296,0,0.156229,0,0,0,845.081,TWO_PC,0,1413.6,0,0,0,0,0,0,0.0634904,0.5,0.00156557,0,0,0,0,222,670,0,0,0,0,0.907178,0.120957,0
0,1300,0.00615242,193.909,0.00248281,0,0.00192154,0,0,1772.91,0,0.00396382,0,4,0,1300,0,1292.17,0.00389274,0.209294,0,0,0,0.05,0,1000,515.822,0.0241971,0.0030357,75.2364,WAIT_DIE,0,0,0,0,1.85096,0,0.00343948,0.000867825,0,0,0,0,0,false,0,0,0,0,0,0,4.02424,159.845,0.0355945,0,0,0.00476137,0.00808826,0,0,0.012655,0.11129,0.00175676,0,0,300,3.07805,0,1277.48,734,0,0,0,0,0,2908,0,562,0,0.245206,0,0,0,933.985,TWO_PC,0,1576.28,0,0,0,0,0,0,0.132207,0.5,0.00276354,0,0,0,0,438,1300,0,0,0,0,0.927663,0.162719,0
0,2275,0.00695572,190.478,0.00278071,0,0.00349426,0,0,2013.7,0,0.00472475,0,8,0,2275,0,2256.94,0.00715501,0.263153,0,0,0,0.05,0,1000,576.4,0.0449543,0.00344096,55.677,WAIT_DIE,0,0,0,0,1.65144,0,0.00649107,0.00176493,0,0,0,0,0,false,0,0,0,0,0,0,8.06401,95.9157,0.0464983,0,0,0.00515453,0.00892662,0,0,0.022125,0.198841,0.00184301,0,0,532,6.35985,0,1574.05,1331,0,0,0,0,0,5212,0,940,0,0.274554,0,0,0,996.315,TWO_PC,0,1708.73,0,0,0,0,0,0,0.277451,0.5,0.00490185,0,0,0,0,803,2275,0,0,0,0,0.920416,0.126759,0
0,3325,0.0067515,230.601,0.00288256,0,0.00505536,0,0,2066,0,0.00490907,0,12,0,3325,0,3294.59,0.00928298,0.255911,0,0,0,0.05,0,1000,585.786,0.0578655,0.00361495,93.5144,WAIT_DIE,0,0,0,0,1.46751,0,0.00807685,0.00275353,0,0,0,0,0,false,0,0,0,0,0,0,12.1108,116.677,0.0568452,0,0,0.00517398,0.0113877,0,0,0.0322059,0.287122,0.00187179,0,0,778,9.49206,0,1611.31,1934,0,0,0,0,0,7560,0,1397,0,0.485535,0,0,0,1016.11,TWO_PC,0,1727.73,0,0,0,0,0,0,0.414324,0.5,0.00919894,0,0,0,0,1150,3325,0,0,0,0,0.918745,0.175534,0
0,4057,0.00746374,257.421,0.00317253,0,0.00610886,0,0,2303.28,0,0.00510893,0,16,0,4057,0,4029.22,0.0137586,0.282752,0,0,0,0.05,0,1000,611.648,0.0735619,0.00401924,44.2061,WAIT_DIE,0,0,0,0,1.56716,0,0.012252,0.00376775,0,0,0,0,0,false,0,0,0,0,0,0,16.1103,146.909,0.0718457,0,0,0.00587921,0.0212373,0,0,0.0391211,0.41649,0.00204277,0,0,932,12.7906,0,1757.31,2309,0,0,0,0,0,9136,0,1738,0,0.741644,0,0,0,1095.7,TWO_PC,0,1860.05,0,0,0,0,0,0,0.485866,0.5,0.0110888,0,0,0,0,1387,4057,0,0,0,0,0.898724,0.180638,0
0,4907,0.00705359,235.788,0.00330319,0,0.00737947,0,0,2408.97,5,0.00530632,0,20,0,4907,0,4865.92,0.0126032,0.337717,5,0,0,0.05,0,1000,656.676,0.0982558,0.0042333,34.7829,WAIT_DIE,0.00379692,0,0,0,1.49584,0,0.00992383,0.00478864,0,0,0,0,0,false,0,0,0,0,0,0,20.1689,52.3648,0.0896447,0,0,0.00606866,0.0101061,0,4,0.0474187,0.511231,0.00205164,0,0,1125,16.376,0,1851.32,2814,0,0,0,0,5,11102,0,2092,0,0.380028,0,0,0,1161.52,TWO_PC,0,1974.69,0,0,0,0,0,0,0.65084,0.5,0.00969256,0,1,0,0,1690,4907,1.62686,0,0,5,0.869466,0.132114,0
0,5530,0.010021,386.064,0.00353555,0,0.0081615,0,0,2477.19,1,0.00535427,0,24,0,5530,0,5492.83,0.0180441,0.337153,1,0,0,0.05,0,1000,671.081,0.126432,0.00450121,213.536,WAIT_DIE,0.000262286,0,0,0,1.41383,0,0.0146091,0.00672911,0,0,0,0,0,false,0,0,0,0,0,0,24.1624,229.957,0.117793,0,0,0.00610692,0.0411222,0,1,0.0533936,0.672488,0.00227989,0,0,1244,18.8343,0,1975.21,3122,0,0,0,0,1,12418,0,2404,0,1.49747,0,0,0,1205.21,TWO_PC,0,2040.08,0,0,0,0,0,0,0.706726,0.5,0.0122982,0,0,0,0,1882,5530,1.05678,0,0,1,0.832817,0.167725,0
0,6327,0.00941281,338.51,0.00354705,0,0.00929379,0,0,2542,0,0.00547085,0,28,0,6327,0,6299.26,0.0179696,0.333486,0,0,0,0.05,0,1000,666.35,0.130876,0.00460428,39.4711,WAIT_DIE,0,0,0,0,1.36955,0,0.0146964,0.00717335,0,0,0,0,0,false,0,0,0,0,0,0,28.1233,128.872,0.162532,0,0,0.00623047,0.0557214,0,0,0.0610456,0.737771,0.00217366,0,0,1434,22.6171,0,2078.56,3539,0,0,0,0,0,14135,0,2752,0,1.11051,0,0,0,1222.08,TWO_PC,0,2068.65,0,0,0,0,0,0,0.814967,0.5,0.0140694,0,0,0,0,2141,6327,0,0,0,0,0.823185,0.192933,0
0,1022,0.00496246,247.152,0.00190115,0,0.00148062,0,0,1653.34,0,0.00257282,0,2,0,1022,0,1021.7,0.00230391,0.15838,0,0,0,0.05,0,1000,0.577375,0.0214962,0.00208436,103.2,WAIT_DIE,0,0,0,0,2.44274,0,0.00197357,0.000652036,0,0,0,0,0,false,0,0,0,0,0,0,2.00059,231.4,0.0223811,0,0,0.00306702,0.00733069,0,0,0.00996654,0.0611377,0.00168342,0,0,221,1.41447,0,724.146,566,0,0,0,0,0,1588,0,467,0,0.267385,0,0,0,907.767,ONE_PC,0,1410.52,0,0,0,0,0,0,0.0592787,0.5,0.00195507,0,0,0,0,334,1022,0,0,0,0,0.900071,0.0838748,0
0,1788,0.00489799,241.371,0.00216301,0,0.00262437,0,0,1920.99,0,0.00306995,0,4,0,1788,0,1785.15,0.00448077,0.210136,0,0,0,0.05,0,1000,0.565885,0.0315626,0.00240063,121.117,WAIT_DIE,0,0,0,0,2.57076,0,0.00381329,0.0011355,0,0,0,0,0,false,0,0,0,0,0,0,4.00639,204.112,0.0339325,0,0,0.00369726,0.007551,0,0,0.0173859,0.10229,0.00186486,0,0,396,2.94114,0,838.557,989,0,0,0,0,0,2777,0,793,0,0.415986,0,0,0,1052.77,ONE_PC,0,1635.11,0,0,0,0,0,0,0.124691,0.5,0.00353027,0,0,0,0,599,1788,0,0,0,0,0.914016,0.0790733,0
0,3497,0.00574929,167.851,0.00220558,0,0.00528918,0,0,2037.08,0,0.00309928,0,8,0,3497,0,3489.63,0.0102543,0.235917,0,0,0,0.05,0,1000,0.571872,0.0583755,0.00252425,44.2886,WAIT_DIE,0,0,0,0,1.90469,0,0.00910699,0.00244927,0,0,0,0,0,false,0,0,0,0,0,0,8.01689,58.989,0.0668652,0,0,0.00380715,0.00925539,0,0,0.0340807,0.197922,0.00177834,0,0,798,6.36553,0,923.19,1991,0,0,0,0,0,5489,0,1494,0,0.274667,0,0,0,1073.93,ONE_PC,0,1685.25,0,0,0,0,0,0,0.267665,0.5,0.00760843,0,0,0,0,1205,3497,0,0,0,0,0.906018,0.0768702,0
0,4753,0.00490565,203.707,0.00242907,0,0.00709194,0,0,2224.17,5,0.003297,0,12,0,4753,0,4743.6,0.0144982,0.252057,5,0,0,0.05,0,1000,0.704672,0.0822604,0.00280007,54.6667,WAIT_DIE,0.00142319,0,0,0,1.53214,0,0.0129969,0.0037209,0,0,0,0,0,false,0,0,0,0,0,0,12.0238,83.7941,0.0732299,0,0,0.00382148,0.0081216,0,0,0.0460264,0.309731,0.00193946,0,0,1102,9.57235,0,1032.48,2701,0,0,0,0,5,7454,0,2049,0,0.528899,0,0,0,1162.41,ONE_PC,0,1823.01,0,0,0,0,0,0,0.365644,0.5,0.0110321,0,5,0,0,1602,4753,0.375809,0,0,5,0.884704,0.112004,0
0,5928,0.00512167,248.1,0.00257733,0,0.0087699,0,0,2327.64,4,0.00356984,0,16,0,5928,0,5914.93,0.0170779,0.25961,4,0,0,0.05,0,1000,0.775955,0.0885009,0.0030728,72.983,WAIT_DIE,0.00260622,0,0,0,1.41845,0,0.0148347,0.00450198,0,0,0,0,0,false,0,0,0,0,0,0,16.0354,91.5711,0.0833722,0,0,0.00395914,0.00807725,0,3,0.0572115,0.41172,0.00193348,0,0,1371,12.7746,0,1175.87,3348,0,0,0,0,4,9278,0,2578,0,0.712119,0,0,0,1164.22,ONE_PC,0,1821.67,0,0,0,0,0,0,0.483886,0.5,0.0146222,0,1,0,0,1979,5928,0.688421,0,0,4,0.876885,0.117737,0
0,6698,0.00547317,303.009,0.0028365,0,0.00995239,0,0,2532.44,1,0.00371606,0,20,0,6698,0,6681.32,0.0194119,0.327377,1,0,0,0.05,0,1000,0.783763,0.143702,0.00328113,135.569,WAIT_DIE,0.000692118,0,0,0,1.18755,0,0.0168983,0.00808944,0,0,0,0,0,false,0,0,0,0,0,0,20.0499,153.704,0.10537,0,0,0.00404736,0.00732082,0,0,0.0648051,0.515917,0.00225099,0,0,1536,15.6158,0,1302.47,3807,0,0,0,0,1,10515,0,2891,0,1.25991,0,0,0,1361.66,ONE_PC,0,2134.74,0,0,0,0,0,0,0.617734,0.5,0.0147861,0,1,0,0,2271,6698,0.130878,0,0,1,0.808201,0.139049,0
0,7479,0.00679378,371.75,0.00305372,0,0.0111456,0,0,2681,0,0.00381001,0,24,0,7479,0,7448.79,0.023092,0.292859,0,0,0,0.05,0,1000,0.828681,0.140014,0.00361128,142.141,WAIT_DIE,0,0,0,0,1.27893,0,0.0182499,0.00699367,0,0,0,0,0,false,0,0,0,0,0,0,24.0973,163.785,0.138149,0,0,0.00429829,0.0669961,0,0,0.0724825,0.642957,0.00231905,0,0,1698,18.8669,0,1461.47,4288,0,0,0,1,0,11771,0,3227,0,1.50666,0,0,0,1410.55,ONE_PC,0,2219.48,0,0,0.349682,1,0,0,0.710409,0.5,0.0161268,0,0,0,0,2554,7479,0,0,0,0,0.813519,0.141029,0
0,8976,0.00441539,350.196,0.00295468,0,0.0132467,0,0,2602.67,5,0.00376669,0,28,0,8976,0,8941.65,0.0268066,0.321493,5,0,0,0.05,0,1000,0.884185,0.187373,0.00339593,168.269,WAIT_DIE,0.00230149,0,0,0,1.24724,0,0.0212068,0.0105861,0,0,0,0,0,false,0,0,0,0,0,0,28.1076,182.899,0.154704,0,0,0.00389692,0.0112492,0,0,0.0868866,0.771439,0.00237804,0,0,2050,21.8635,0,1347.82,5103,0,0,0,0,5,14080,0,3891,0,1.99865,0,0,0,1472.65,ONE_PC,0,2309.95,0,0,0,0,0,0,0.804923,0.5,0.0194801,0,5,0,0,3035,8976,0.787916,0,0,5,0.754387,0.142692,0
0,665,0.00656578,198.015,0.0024304,0,0.000967456,0,0,1766.69,0,0.00392562,0,2,0,665,0,660.397,0.00241575,0.155549,0,0,0,0.05,0,1000,465.591,0.014096,0.0029879,52.8684,WAIT_DIE,0,0,0,0,2.19272,0,0.00213613,0.000538591,0,0,0,0,0,false,0,0,0,0,0,0,2.01394,139.688,0.0189694,0,0,0.00473466,0.00830402,0,0,0.00642377,0.0699942,0.00173115,0,0,151,1.53956,0,1262.68,369,0,0,0,0,0,1471,0,295,0,0.113071,0,0,0,921.826,TWO_PC,0,1576.44,0,0,0,0,0,0,0.0661047,0.5,0.00227895,0,0,0,0,219,665,0,0,0,0,0.916111,0.0978436,0
0,1237,0.00647045,266.594,0.00262344,0,0.00184917,0,0,1827.29,0,0.00421979,0,4,0,1237,0,1233.46,0.00383656,0.214947,0,0,0,0.05,0,1000,529.369,0.0231283,0.00321677,121.965,WAIT_DIE,0,0,0,0,2.25257,0,0.00338507,0.000883509,0,0,0,0,0,false,0,0,0,0,0,0,4.01149,205.379,0.0342497,0,0,0.00492622,0.008293,0,0,0.0121079,0.108621,0.00184235,0,0,281,3.0399,0,1347.85,712,0,0,0,0,0,2796,0,534,0,0.293494,0,0,0,941.109,TWO_PC,0,1600.68,0,0,0,0,0,0,0.128419,0.5,0.00237605,0,0,0,0,422,1237,0,0,0,0,0.924262,0.186293,0
0,2350,0.0070894,243.785,0.00272547,0,0.00360308,0,0,1909.89,0,0.00461277,0,8,0,2350,0,2336.16,0.00831993,0.248451,0,0,0,0.05,0,1000,571.629,0.0418729,0.0033466,55.6108,WAIT_DIE,0,0,0,0,2.1311,0,0.00749427,0.00165635,0,0,0,0,0,false,0,0,0,0,0,0,8.0474,175.007,0.047341,0,0,0.00484588,0.0119937,0,0,0.02286,0.195353,0.00185105,0,0,539,6.18902,0,1486.12,1368,0,0,0,0,0,5383,0,976,0,0.487938,0,0,0,965.882,TWO_PC,0,1644.07,0,0,0,0,0,0,0.264965,0.5,0.00460956,0,0,0,0,835,2350,0,0,0,0,0.927271,0.159937,0
0,3333,0.00669249,270.015,0.00287134,0,0.00505084,0,0,2051.43,0,0.0047958,0,12,0,3333,0,3314.46,0.0116584,0.295179,0,0,0,0.05,0,1000,549.699,0.0779204,0.0036095,164.887,WAIT_DIE,0,0,0,0,1.43239,0,0.0103365,0.00367455,0,0,0,0,0,false,0,0,0,0,0,0,12.0671,189.073,0.0647993,0,0,0.00516818,0.00962482,0,0,0.0322349,0.299551,0.0018509,0,0,782,9.3204,0,1638.4,1917,0,0,0,0,0,7543,0,1399,0,0.757113,0,0,0,973.771,TWO_PC,0,1658.1,0,0,0,0,0,0,0.383985,0.5,0.00822881,0,0,0,0,1152,3333,0,0,0,0,0.886057,0.201309,0
0,4153,0.00708019,223.797,0.00313628,0,0.00625422,0,0,2281.76,4,0.00514718,0,16,0,4153,0,4121.66,0.0118082,0.300727,4,0,0,0.05,0,1000,628.079,0.0805718,0.00398105,31.4806,WAIT_DIE,0.0021256,0,0,0,1.59704,0,0.010523,0.00374322,0,0,0,0,0,false,0,0,0,0,0,0,16.1217,96.9747,0.0656821,0,0,0.00556182,0.0121391,0,2,0.0400745,0.397243,0.00201118,0,0,955,12.8716,0,1677.66,2378,0,0,0,0,4,9371,0,1781,0,0.522246,0,0,0,1117.79,TWO_PC,0,1897.71,0,0,0,0,0,0,0.524173,0.5,0.00884062,0,2,0,0,1417,4153,2.46834,0,0,4,0.888804,0.174331,0
0,4986,0.00709982,213.958,0.00318574,0,0.00749346,0,0,2318.62,0,0.00522349,0,20,0,4986,0,4960.71,0.015056,0.257136,0,0,0,0.05,0,1000,653.028,0.0814089,0.00406097,33.8793,WAIT_DIE,0,0,0,0,1.39853,0,0.0116665,0.00329655,0,0,0,0,0,false,0,0,0,0,0,0,20.102,51.1874,0.103568,0,0,0.00548587,0.013526,0,0,0.0481752,0.503866,0.00200834,0,0,1143,16.4045,0,1816.66,2858,0,0,0,0,0,11276,0,2126,0,0.381622,0,0,0,1153.46,TWO_PC,0,1959.01,0,0,0,0,0,0,0.633138,0.5,0.0100636,0,0,0,0,1717,4986,0,0,0,0,0.889303,0.137543,0
0,5691,0.00759274,281.815,0.00337889,0,0.00842015,0,0,2436.15,1,0.00536264,0,24,0,5691,0,5606.16,0.0160118,0.289234,1,0,0,0.05,0,1000,660.122,0.103834,0.00435428,41.5281,WAIT_DIE,0.000814322,0,0,0,1.53771,0,0.0139826,0.00548446,0,0,0,0,0,false,0,0,0,0,0,0,24.3632,135.588,0.0923168,0,0,0.00585143,0.0114963,0,1,0.0549303,0.654278,0.00210147,0,0,1285,19.3453,0,1949.03,3220,0,0,0,0,1,12797,0,2464,0,0.976962,0,0,0,1175.64,TWO_PC,0,1988.1,0,0,0,0,0,0,0.763442,0.5,0.0122547,0,0,0,0,1942,5691,0.63252,0,0,1,0.872732,0.173923,0
0,5459,0.0201974,437.314,0.00400682,0,0.0081149,0,0,2839.18,2,0.00581689,0,28,0,5459,0,5381.02,0.0190869,0.277434,2,0,0,0.05,0,1000,728.555,0.081217,0.00530196,42.4623,WAIT_DIE,0.00112177,0,0,0,1.49445,0,0.015895,0.00431429,0,0,0,0,0,false,0,0,0,0,0,0,28.4058,139.317,0.0904761,0,0,0.00677822,0.0983421,0,0,0.0528374,0.776073,0.00229722,0,0,1235,22.8324,0,2615.53,3115,0,0,0,1,2,12327,0,2353,0,0.969193,0,0,0,1281.22,TWO_PC,0,2169.37,0,0,0.000751603,1,0,0,0.855068,0.5,0.0124009,0,2,0,0,1871,5459,1.565,0,0,2,0.893785,0.203692,0
0,1078,0.00399586,226.641,0.00178681,0,0.00155362,0,0,1559.48,0,0.0025264,0,2,0,1078,0,1076.26,0.00329685,0.158248,0,0,0,0.05,0,1000,0.581565,0.0197245,0.00191891,88.6307,WAIT_DIE,0,0,0,0,2.37012,0,0.0028444,0.000774622,0,0,0,0,0,false,0,0,0,0,0,0,2.00323,191.023,0.0228702,0,0,0.00275092,0.00497384,0,0,0.010459,0.0644367,0.0016271,0,0,239,1.43726,0,694.755,586,0,0,0,0,0,1664,0,488,0,0.236918,0,0,0,896.54,ONE_PC,0,1383.94,0,0,0,0,0,0,0.0604811,0.5,0.00249388,0,0,0,0,351,1078,0,0,0,0,0.903179,0.103465,0
0,1845,0.00470746,166.377,0.00210337,0,0.0027079,0,0,1936.34,0,0.00318645,0,4,0,1845,0,1843.03,0.00490799,0.202106,0,0,0,0.05,0,1000,0.569879,0.0330332,0.00238389,88.9218,WAIT_DIE,0,0,0,0,2.32214,0,0.00424388,0.00107701,0,0,0,0,0,false,0,0,0,0,0,0,4.00428,101.976,0.0284409,0,0,0.00371685,0.00767295,0,0,0.017961,0.10817,0.00175424,0,0,409,3.09287,0,821.797,1022,0,0,0,0,0,2867,0,822,0,0.227864,0,0,0,1045.29,ONE_PC,0,1624.32,0,0,0,0,0,0,0.130432,0.5,0.00346175,0,0,0,0,614,1845,0,0,0,0,0.915367,0.0824461,0
0,3404,0.00553796,242.951,0.00226077,0,0.00516699,0,0,2017,0,0.00315141,0,8,0,3404,0,3394.77,0.0100579,0.253222,0,0,0,0.05,0,1000,0.709811,0.0668833,0.00255542,49.5184,WAIT_DIE,0,0,0,0,1.97404,0,0.00879578,0.00339937,0,0,0,0,0,false,0,0,0,0,0,0,8.02176,167.402,0.0662486,0,0,0.0037673,0.00811429,0,0,0.0332202,0.195136,0.0018656,0,0,776,6.02132,0,953.913,1962,0,0,0,0,0,5369,0,1454,0,0.674131,0,0,0,1067.43,ONE_PC,0,1681.28,0,0,0,0,0,0,0.258081,0.5,0.00951147,0,0,0,0,1174,3404,0,0,0,0,0.892826,0.109368,0
0,4623,0.00513373,221.635,0.00249425,0,0.00691597,0,0,2271.16,3,0.00350135,0,12,0,4623,0,4604.24,0.0162254,0.262127,3,0,0,0.05,0,1000,0.77737,0.0775722,0.00293,31.4417,WAIT_DIE,0.00209925,0,0,0,1.71684,0,0.0146407,0.00420748,0,0,0,0,0,false,0,0,0,0,0,0,12.0489,94.9905,0.0750464,0,0,0.00416159,0.00827738,0,0,0.0447947,0.296072,0.00192175,0,0,1065,9.4782,0,1106.78,2638,0,0,0,1,3,7262,0,1998,0,0.57013,0,0,0,1156.28,ONE_PC,0,1815.99,0,0,0.43365,1,0,0,0.385605,0.5,0.0126948,0,3,0,0,1560,4623,0.55167,0,0,3,0.889466,0.124514,0
0,6234,0.00515679,222.86,0.00245324,0,0.0091911,0,0,2228.9,8,0.00331029,0,16,0,6234,0,6219.9,0.0152859,0.262994,8,0,0,0.05,0,1000,0.649553,0.10368,0.00286457,20.8113,WAIT_DIE,0.00370934,0,0,0,1.51611,0,0.012767,0.00467154,0,0,0,0,0,false,0,0,0,0,0,0,16.0363,57.2216,0.0987705,0,0,0.00381276,0.00812138,0,8,0.0601201,0.385855,0.00192079,0,0,1434,12.8289,0,1078.55,3481,0,0,0,0,8,9724,0,2717,0,0.499833,0,0,0,1182.53,ONE_PC,0,1842.04,0,0,0,0,0,0,0.527561,0.5,0.0127828,0,0,0,0,2083,6234,0.72984,0,0,8,0.860382,0.102137,0
0,6699,0.00690139,335.921,0.00282613,0,0.0100019,0,0,2488.48,10,0.00363239,0,20,0,6699,0,6682.44,0.0221233,0.310975,10,0,0,0.05,0,1000,0.782057,0.125845,0.00333216,43.4229,WAIT_DIE,0.00326001,0,0,0,1.45011,0,0.0195942,0.00629059,0,0,0,0,0,false,0,0,0,0,0,0,20.0496,136.664,0.105941,0,0,0.00424819,0.0379249,0,2,0.0649392,0.548685,0.00215592,0,0,1529,15.7292,0,1358.13,3813,0,0,0,0,10,10518,0,2882,0,1.15513,0,0,0,1291.42,ONE_PC,0,2026.45,0,0,0,0,0,0,0.588924,0.5,0.0126296,0,8,0,0,2288,6699,0.802898,0,0,10,0.831583,0.139662,0
0,7679,0.00626665,309.276,0.00297403,0,0.0114211,0,0,2662.34,18,0.0038129,0,24,0,7679,0,7643.26,0.0251603,0.324946,18,0,0,0.05,0,1000,0.800926,0.15121,0.00354194,64.839,WAIT_DIE,0.00753347,0,0,0,1.35987,0,0.0210194,0.00931932,0,0,0,0,0,false,0,0,0,0,0,0,24.1122,105.419,0.132,0,0,0.00429197,0.00824867,0,4,0.0743732,0.640105,0.00222521,0,0,1739,19.2372,0,1408.04,4372,0,0,0,0,18,12055,0,3312,0,1.06205,0,0,0,1435.71,ONE_PC,0,2253.25,0,0,0,0,0,0,0.724782,0.5,0.016851,0,14,0,0,2628,7679,1.46954,0,0,18,0.803548,0.140114,0
0,8521,0.0059049,379.297,0.00308853,0,0.0125348,0,0,2707.62,11,0.00387249,0,28,0,8521,0,8398.31,0.0258148,0.330859,11,0,0,0.05,0,1000,0.893396,0.174058,0.00360101,155.542,WAIT_DIE,0.00397572,0,0,0,1.27138,0,0.0204121,0.00929677,0,0,0,0,0,false,0,0,0,0,0,0,28.4091,169.894,0.178283,0,0,0.00406051,0.0478755,0,8,0.0823748,0.842831,0.00241983,0,0,1940,21.9347,0,1482.32,4803,0,0,0,0,11,13328,0,3697,0,1.78769,0,0,0,1482.87,ONE_PC,0,2310.62,0,0,0,0,0,0,0.84155,0.5,0.0174624,0,3,0,0,2884,8521,0.57026,0,0,11,0.78204,0.147744,0
