log_size,num_log_yes,99%_latency,execute_phase (in us),average_latency,ZIPF_THETA,bytes_received,int_aborts_maat_resolve_failure,cache,prepare_phase_1 (in us),num_aborts_restart,90%_latency,num_cache_misses,NUM_SERVER_THREADS,num_cache_remove,num_home_txn,time_waiting_for_job,Throughput,time_write_queue,time_debug3,num_aborts_execute,int_aborts_ws2,dummy_bytes_sent,PERC_REMOTE,num_cache_evictions,LOG_TIMEOUT,commit_phase (in us),time_send_msg,CC (index) (in us),CC_ALG,time_abort_queue,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_read_queue,time_debug1,int_aborts_maat_resolve_no_feasibles,LOG_NODE,int_saved_by_hist,int_debug5,int_aborts_rs3,int_aborts_rs2,int_aborts_rs1,int_debug4,run_time,logic (in us),time_recv_msg,num_cache_hits,95%_latency,max_latency,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,int_aborts_ws1,num_ro_read,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,time_idle,num_aborts_remote,network (in us),num_remote_txn,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,int_inevitable,lock_phase (in us),num_cache_inserts,network_log (in us),COMMIT_ALG,num_cache_updates,total_log_yes (in us),num_renew_success,int_possibMVCC,wait (in us),num_waits,num_renew_failure,num_rw_check,time_wait_buffer,READ_PERC,time_write_output_queue,CC (row) (in us),num_aborts_rs,num_renew,num_no_need_to_renewal,num_remote_write_txn,num_commits,abort (in us),num_renewals,num_rw_read,num_aborts,time_output_idle,prepare_phase_2 (in us),num_pre_aborts
0,847,0.301278,21087.2,0.0751751,0,0.00124547,0,0,35071,1,0.199014,0,64,0,847,0,690.151,0.00225279,0,1,0,0,0.05,0,1000,3630.92,0.0210219,770.216,WAIT_DIE,0,0,0,0,1.06107,0,0.00173958,0.00096855,0,0,0.523122,0,0,false,0,0,0,0,0,0,78.5452,3276.01,0.670835,0,0.227435,0.432244,0,1,0.00809166,4.98228,0,0,0,185,47.4509,0,51128.3,490,0,0,0,0,1,1917,0,380,0,3.93522,0,0,0,7603.74,TWO_PC,0,13583.9,0,0,0,0,0,0,2.99397,0.5,0.00196994,0,0,0,0,282,847,115.59,0,0,1,1.0981,0.248991,0
0,836,0.00659966,222.678,0.00240168,0,0.00121688,0,0,1671.79,0,0.00394333,0,2,0,836,0,831.526,0.002082,0,0,0,0,0.05,0,1000,0.566075,0.0170867,86.8818,WAIT_DIE,0,0,0,0,2.19529,0,0.0017708,0.000737746,0,0,0.152357,0,0,false,0,0,0,0,0,0,2.01076,192.586,0.0239343,0,0.00454434,0.00787696,0,0,0.00811781,0.0642424,0,0,0,184,1.48263,0,1151.53,465,0,0,0,0,0,1747,0,376,0,0.184792,0,0,0,831.913,ONE_PC,0,1488.06,0,0,0,0,0,0,0.0636317,0.5,0.0018807,0,0,0,0,276,836,0,0,0,0,0.911116,0.0764294,0
0,1562,0.00693044,230.827,0.00256959,0,0.002319,0,0,1769.14,0,0.0042834,0,4,0,1562,0,1549.66,0.00466313,0,0,0,0,0.05,0,1000,0.704991,0.0327614,108.629,WAIT_DIE,0,0,0,0,1.90165,0,0.00413162,0.00139152,0,0,0.211363,0,0,false,0,0,0,0,0,0,4.03184,186.371,0.0319688,0,0.00482098,0.00892233,0,0,0.0152663,0.10952,0,0,0,351,3.00026,0,1288.24,883,0,0,0,0,0,3320,0,686,0,0.339814,0,0,0,843.695,ONE_PC,0,1524.07,0,0,0,0,0,0,0.130496,0.5,0.00425725,0,0,0,0,525,1562,0,0,0,0,0.919474,0.0877836,0
0,2970,0.00615652,239.64,0.0026971,0,0.00447788,0,0,1875.45,0,0.00453092,0,8,0,2970,0,2955.88,0.0089365,0,0,0,0,0.05,0,1000,0.643984,0.0518398,53.1235,WAIT_DIE,0,0,0,0,1.97879,0,0.00796953,0.00239869,0,0,0.249155,0,0,false,0,0,0,0,0,0,8.03823,169.26,0.0498265,0,0.00486006,0.00945368,0,0,0.028899,0.194059,0,0,0,688,6.08466,0,1345.84,1695,0,0,0,0,0,6261,0,1264,0,0.592603,0,0,0,896.95,ONE_PC,0,1630.15,0,0,0,0,0,0,0.26332,0.5,0.0063805,0,0,0,0,1018,2970,0,0,0,0,0.913922,0.110724,0
0,4851,0.00770459,263.513,0.00329297,0,0.00729521,0,0,2302.25,3,0.00540876,0,16,0,4851,0,4835.26,0.015797,0,3,0,0,0.05,0,1000,0.997393,0.091541,43.2184,WAIT_DIE,0.00129451,0,0,0,1.5267,0,0.013815,0.00481386,0,0,0.272562,0,0,false,0,0,0,0,0,0,16.0521,143.001,0.0988243,0,0.00574272,0.0312782,0,3,0.0468888,0.432325,0,0,0,1116,12.6496,0,1762.33,2769,0,0,0,0,3,10317,0,2073,0,0.884002,0,0,0,1031.8,ONE_PC,0,1872.67,0,0,0,0,0,0,0.471696,0.5,0.0140245,0,0,0,0,1662,4851,0.351491,0,0,3,0.875176,0.139065,0
0,7111,0.021641,415.748,0.00449586,0,0.0105468,0,0,3044.42,7,0.00689175,0,32,0,7111,0,6982.89,0.0191612,0,7,0,0,0.05,0,1000,0.83753,0.123098,49.62,WAIT_DIE,0.00326625,0,0,0,1.36934,0,0.0151456,0.00740562,0,0,0.347015,0,0,false,0,0,0,0,0,0,32.5871,70.0925,0.166608,0,0.010311,0.095766,0,5,0.0688969,1.00403,0,0,0,1638,26.2038,0,2506.96,4090,0,0,0,0,12,15018,0,3079,0,0.746815,0,0,0,1381.23,ONE_PC,0,2504.48,0,0,0,0,0,0,0.954805,0.5,0.0133801,0,7,0,0,2394,7111,3.71403,0,0,7,0.844309,0.13306,0
0,807,0.306516,24132.7,0.0790126,0,0.00115847,0,0,37347,22,0.183542,0,64,0,807,0,688.413,0.0019458,0,22,0,0,0.05,0,1000,0.963169,0.0429067,582.915,WAIT_DIE,0.00674207,0,0,0,1.33899,0,0.00152593,0.000820264,0,0,0.52931,0,0,false,0,0,0,0,0,0,75.0247,1959.29,0.459682,0,0.211445,0.434593,0,0,0.00766556,3.97146,0,0,0,171,48.9149,0,58356.7,437,0,0,0,0,22,1776,0,359,0,2.7197,0,0,0,10714.5,ONE_PC,0,17884.7,0,0,0,0,0,0,2.83739,0.5,0.00146588,0,22,0,0,277,807,10.1362,0,0,22,0.736077,0.151416,0
0,391,1.14103,111762,0.240921,0,0.000553936,0,0,90719.2,0,0.478738,0,128,0,391,0,280.791,0.000974903,0,0,0,0,0.05,0,1000,103.421,0.0487148,10012,WAIT_DIE,0,0,0,0,1.10357,0,0.00079288,0.000394069,0,0,0.745462,0,0,false,0,0,0,0,0,0,178.239,32930.7,0.895,0,0.710169,1.2321,0,0,0.00373735,14.4565,0,0,0,74,47.8224,0,172214,217,0,0,0,0,0,878,0,183,0,23.7073,0,0,0,17232.6,ONE_PC,0,27368.8,0,0,0,0,0,0,6.86288,0.5,0.000921403,0,0,0,0,134,391,0,0,0,0,0.812534,0.136036,0
0,643,0.00877672,243.699,0.00310969,0,0.000937172,0,0,1819.85,0,0.00568201,0,2,0,643,0,639.396,0.00187515,0,0,0,0,0.05,0,1000,485.049,0.0143339,104.526,WAIT_DIE,0,0,0,0,1.58128,0,0.0015807,0.000560038,0,0,0.157402,0,0,false,0,0,0,0,0,0,2.01127,213.531,0.0159665,0,0.00675134,0.0104758,0,0,0.00622845,0.0677413,0,0,0,144,1.50155,0,1274.45,358,0,0,0,0,0,1426,0,287,0,0.159208,0,0,0,924.688,TWO_PC,0,1568.24,0,0,0,0,0,0,0.0635514,0.5,0.00171038,0,0,0,0,212,643,0,0,0,0,0.910882,0.130353,0
0,1289,0.00836406,184.367,0.00311577,0,0.0019086,0,0,1810.01,0,0.00582508,0,4,0,1289,0,1276.78,0.00361565,0,0,0,0,0.05,0,1000,499.607,0.0227781,65.2878,WAIT_DIE,0,0,0,0,2.13134,0,0.00317014,0.000757273,0,0,0.208438,0,0,false,0,0,0,0,0,0,4.0383,123.027,0.0305998,0,0.006514,0.0102515,0,0,0.0125592,0.112758,0,0,0,300,3.1229,0,1336.52,724,0,0,0,0,0,2880,0,554,0,0.191226,0,0,0,928.491,TWO_PC,0,1577.25,0,0,0,0,0,0,0.136758,0.5,0.00241645,0,0,0,0,435,1289,0,0,0,0,0.932685,0.147175,0
