prepare_phase (in us),log_size,num_log_yes,99%_latency,execute_phase (in us),average_latency,ZIPF_THETA,bytes_received,int_aborts_maat_resolve_failure,cache,num_aborts_restart,90%_latency,num_cache_misses,NUM_SERVER_THREADS,num_cache_remove,num_home_txn,time_waiting_for_job,Throughput,time_write_queue,time_debug3,num_aborts_execute,int_aborts_ws2,dummy_bytes_sent,PERC_REMOTE,num_cache_evictions,LOG_TIMEOUT,commit_phase (in us),time_send_msg,CC (index) (in us),CC_ALG,time_abort_queue,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_read_queue,time_debug1,int_aborts_maat_resolve_no_feasibles,LOG_NODE,int_saved_by_hist,int_debug5,int_aborts_rs3,int_aborts_rs2,int_aborts_rs1,int_debug4,run_time,logic (in us),time_recv_msg,num_cache_hits,95%_latency,max_latency,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,int_aborts_ws1,num_ro_read,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,time_idle,num_aborts_remote,network (in us),num_remote_txn,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,int_inevitable,lock_phase (in us),num_cache_inserts,network_log (in us),COMMIT_ALG,num_cache_updates,total_log_yes (in us),num_renew_success,int_possibMVCC,wait (in us),num_waits,num_renew_failure,num_rw_check,time_wait_buffer,READ_PERC,time_write_output_queue,CC (row) (in us),num_aborts_rs,num_renew,num_no_need_to_renewal,num_remote_write_txn,num_commits,abort (in us),num_renewals,num_rw_read,num_aborts,time_output_idle,num_pre_aborts
150491,0,410,0.861743,81857.6,0.282313,0,0.000591016,0,0,0,0.590555,0,128,0,410,0,280.95,0.148301,0,0,0,0,0.05,0,1000,0.994259,0.0912694,9340.69,WAIT_DIE,0,0,0,0,1.24985,0,0.148096,0.000425011,0,0,1.10367,0,0,false,0,0,0,0,0,0,186.795,11972,0.533988,0,0.735541,0.927077,0,0,0.00394919,18.4552,0,0,0,84,73.5943,0,188232,245,0,0,0,0,0,943,0,190,0,9.82208,0,0,0,43752.9,ONE_PC,0,81988.7,0,0,0,0,0,0,9.40822,0.5,0.0633134,0,0,0,0,136,410,0,0,0,0,0.38042,0
21932,0,55,0.0860494,294.89,0.036966,0,8.2528e-05,0,0,0,0.0688185,0,2,0,55,0,53.705,0.000234677,0,0,0,0,0.05,0,1000,6963.71,0.00121679,152.944,WAIT_DIE,0,0,0,0,1.80384,0,0.000215829,5.1663e-05,0,0,0.156511,0,0,false,0,0,0,0,0,0,2.04823,271.137,0.00173335,0,0.0689668,0.0860494,0,0,0.0005395,0.0748405,0,0,0,8,1.61909,0,14559.1,30,0,0,0,0,0,129,0,25,0,0.017782,0,0,0,11722,TWO_PC,0,20533.6,0,0,0,0,0,0,0.0757389,0.5,0.000211184,0,0,0,0,22,55,0,0,0,0,0.946466,0
25565.5,0,98,0.0886719,230.916,0.0419311,0,0.000158684,0,0,0,0.071509,0,4,0,98,0,92.9832,0.000340587,0,0,0,0,0.05,0,1000,8869.69,0.00226349,105.532,WAIT_DIE,0,0,0,0,2.31784,0,0.000299332,7.6633e-05,0,0,0.21025,0,0,false,0,0,0,0,0,0,4.21581,182.764,0.00278212,0,0.0773315,0.0886719,0,0,0.000959928,0.137005,0,0,0,21,3.26487,0,14175.4,58,0,0,0,0,0,228,0,41,0,0.0223102,0,0,0,14397.6,TWO_PC,0,24629.7,0,0,0,0,0,0,0.169746,0.5,0.000246177,0,0,0,0,36,98,0,0,0,0,0.999262,0
25142.7,0,180,0.0879111,230.973,0.0457087,0,0.000319628,0,0,0,0.0766521,0,8,0,180,0,168.415,0.000618513,0,0,0,0,0.05,0,1000,9601.44,0.00422993,60.9061,WAIT_DIE,0,0,0,0,2.11018,0,0.000552966,0.000194352,0,0,0.265362,0,0,false,0,0,0,0,0,0,8.55032,198.417,0.00685293,0,0.0821421,0.0908167,0,0,0.00179209,0.252782,0,0,0,34,6.54548,0,20516.8,111,0,0,0,0,0,446,0,69,0,0.0452204,0,0,0,12986.7,TWO_PC,0,22580.4,0,0,0,0,0,0,0.358995,0.5,0.000589532,0,0,0,0,77,180,0,0,0,0,1.03062,0
23711.1,0,382,0.0939428,258.105,0.0430455,0,0.000664352,0,0,0,0.0805216,0,16,0,382,0,358.704,0.00144196,0,0,0,0,0.05,0,1000,9586.15,0.00801442,80.2629,WAIT_DIE,0,0,0,0,1.66216,0,0.00130395,0.000372504,0,0,0.295235,0,0,false,0,0,0,0,0,0,17.0391,163.377,0.0114448,0,0.0860425,0.111105,0,0,0.00376404,0.49525,0,0,0,68,13.3338,0,18767.9,230,0,0,0,0,0,934,0,154,0,0.0816434,0,0,0,12566.1,TWO_PC,0,21142.7,0,0,0,0,0,0,0.646899,0.5,0.0010711,0,0,0,0,160,382,0,0,0,0,1.03187,0
26183.2,0,751,0.105034,745.249,0.0437512,0,0.00115608,0,0,0,0.086221,0,32,0,751,0,687.999,0.00208543,0,0,0,0,0.05,0,1000,7949.17,0.0148358,108.04,WAIT_DIE,0,0,0,0,1.60742,0,0.00168565,0.000781408,0,0,0.401199,0,0,false,0,0,0,0,0,0,34.9303,127.377,0.0252651,0,0.0938096,0.133137,0,0,0.00722614,1.2146,0,0,0,154,26.7452,0,19659.8,429,0,0,0,0,0,1721,0,328,0,0.132951,0,0,0,13553.9,TWO_PC,0,23116.2,0,0,0,0,0,0,1.34252,0.5,0.00162561,0,0,0,0,269,751,0,0,0,0,1.05602,0
61692.3,0,511,0.369813,26296.8,0.126798,0,0.00074408,0,0,0,0.255272,0,64,0,511,0,388.58,0.00119817,0,0,0,0,0.05,0,1000,14252.9,0.0273163,1566.76,WAIT_DIE,0,0,0,0,1.16725,0,0.000962816,0.000539226,0,0,0.613168,0,0,false,0,0,0,0,0,0,84.1628,5505.45,0.711078,0,0.291209,0.473729,0,0,0.00486232,6.50482,0,0,0,113,44.7957,0,72932.6,287,0,0,0,0,0,1145,0,223,0,5.58573,0,0,0,24871,TWO_PC,0,41482,0,0,0,0,0,0,3.57903,0.5,0.00110639,0,0,0,0,175,511,0,0,0,0,1.00134,0
139559,0,349,1.23601,138521,0.3444,0,0.00044778,0,0,0,0.754216,0,128,0,349,0,228.294,0.155491,0,0,0,0,0.05,0,1000,18259.4,0.0335282,13040.8,WAIT_DIE,0,0,0,0,0.980448,0,0.155319,0.000336386,0,0,1.04629,0,0,false,0,0,0,0,0,0,195.678,16793.6,0.86978,0,0.957657,1.36321,0,0,0.00325149,20.365,0,0,0,75,73.4403,0,228564,176,0,0,0,0,0,735,0,165,0,11.3041,0,0,0,46964.9,TWO_PC,0,80656.7,0,0,0,0,0,0,9.36025,0.5,0.170168,0,0,0,0,109,349,0,0,0,0,0.473823,0
23376,0,64,0.0596875,270.284,0.0316761,0,9.0416e-05,0,0,0,0.0516516,0,2,0,64,0,62.0105,0.00016521,0,0,0,0,0.05,0,1000,1.261,0.00178724,125.412,WAIT_DIE,0,0,0,0,3.39568,0,0.00014516,7.2052e-05,0,0,0.15824,0,0,false,0,0,0,0,0,0,2.06417,255.115,0.00413759,0,0.0516727,0.0596875,0,0,0.000617044,0.0776473,0,0,0,10,1.61764,0,16247,35,0,0,0,0,0,135,0,30,0,0.0193631,0,0,0,11001.1,ONE_PC,0,19992.4,0,0,0,0,0,0,0.0776452,0.5,0.000156755,0,0,0,0,24,64,0,0,0,0,0.95333,0
25443.3,0,119,0.110634,200.69,0.0342434,0,0.000188328,0,0,0,0.051763,0,4,0,119,0,114.365,0.000365512,0,0,0,0,0.05,0,1000,0.749714,0.00295004,75.9139,WAIT_DIE,0,0,0,0,2.31429,0,0.000330358,0.000133613,0,0,0.207469,0,0,false,0,0,0,0,0,0,4.16213,121.47,0.00254447,0,0.0575746,0.126082,0,0,0.0011576,0.129455,0,0,0,26,3.26754,0,16798.4,71,0,0,0,0,0,257,0,50,0,0.0188958,0,0,0,11742.6,ONE_PC,0,22120.9,0,0,0,0,0,0,0.16226,0.5,0.000375564,0,0,0,0,43,119,0,0,0,0,0.986395,0
