prepare_phase (in us),log_size,num_log_yes,99%_latency,execute_phase (in us),average_latency,ZIPF_THETA,bytes_received,int_aborts_maat_resolve_failure,cache,num_aborts_restart,90%_latency,num_cache_misses,NUM_SERVER_THREADS,num_cache_remove,num_home_txn,time_waiting_for_job,Throughput,time_write_queue,time_debug3,num_aborts_execute,int_aborts_ws2,dummy_bytes_sent,PERC_REMOTE,num_cache_evictions,LOG_TIMEOUT,commit_phase (in us),time_send_msg,CC (index) (in us),CC_ALG,time_abort_queue,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_read_queue,time_debug1,int_aborts_maat_resolve_no_feasibles,LOG_NODE,int_saved_by_hist,int_debug5,int_aborts_rs3,int_aborts_rs2,int_aborts_rs1,int_debug4,run_time,logic (in us),time_recv_msg,num_cache_hits,95%_latency,max_latency,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,int_aborts_ws1,num_ro_read,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,time_idle,num_aborts_remote,network (in us),num_remote_txn,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,int_inevitable,lock_phase (in us),num_cache_inserts,network_log (in us),COMMIT_ALG,num_cache_updates,total_log_yes (in us),num_renew_success,int_possibMVCC,wait (in us),num_waits,num_renew_failure,num_rw_check,time_wait_buffer,READ_PERC,time_write_output_queue,CC (row) (in us),num_aborts_rs,num_renew,num_no_need_to_renewal,num_remote_write_txn,num_commits,abort (in us),num_renewals,num_rw_read,num_aborts,time_output_idle,num_pre_aborts
48486.1,0,46,3.05485,2900.95,0.634031,0.9,0.0012647,0,0,1545,2.21693,0,32,0,107,0,32.7704,0.00286872,0,1493,0,0,0.05,0,250,29929.9,0.0115352,185.202,WAIT_DIE,0.391102,0,0,0,4.53546,0,0.00265808,0.000552514,0,0,0.700064,0,0,false,0,0,0,0,0,0,104.484,241.274,0.00883024,0,2.70307,3.13003,0,441,0.00182036,7.76037,0,0,0,23,31.0478,130,31391.5,481,0,0,0,20,1504,0,0,37,0,0.0449306,0,0,0,75442.3,TWO_PC,0,45513.4,0,0,2681.28,20,0,0,11.3216,0.5,0.00180801,0,1063,0,0,47,107,539597,0,0,1545,3.22807,0
48484.6,0,44,2.49411,2753.45,0.473096,0.9,0.00101022,0,0,1104,1.52367,0,32,0,113,0,40.4569,0.00249376,0,1079,0,0,0.05,0,500,4.89737e+14,0.0101752,297.265,WAIT_DIE,0.376247,0,0,0,3.93853,0,0.00231632,0.00058657,0,0,0.599903,0,0,false,0,0,0,0,0,0,89.3791,328.125,0.00992501,0,1.90931,2.70994,0,298,0.0019451,6.11535,0,0,0,23,31.0452,48,33360.2,573,0,0,0,14,1079,0,0,43,0,0.0571952,0,0,0,70447.9,TWO_PC,0,43868.8,0,0,2454.8,14,0,0,9.04192,0.5,0.00225731,0,781,0,0,47,113,381564,0,0,1104,2.75925,0
38863.1,0,52,2.9537,4139.58,0.501604,0.9,0.00128561,0,0,1826,1.90856,0,32,0,126,0,40.129,0.00260279,0,1792,0,0,0.05,0,750,2.92805e+14,0.0136971,206.569,WAIT_DIE,0.542931,0,0,0,4.07334,0,0.00238906,0.000704254,0,0,0.690357,0,0,false,0,0,0,0,0,0,100.476,238.747,0.0100556,0,2.4935,3.13908,0,535,0.00222431,7.28093,0,0,0,22,30.8857,77,24236.9,632,0,0,0,22,1801,0,0,55,0,0.0515316,0,0,0,65827.5,TWO_PC,0,36222.1,0,0,3926.14,22,0,0,10.7599,0.5,0.00209884,0,1266,0,0,49,126,419567,0,0,1826,3.09977,0
44759.1,0,62,3.61334,3717.37,0.567185,0.9,0.00164579,0,0,1495,2.62209,0,32,0,129,0,33.2913,0.00340543,0,1405,0,0,0.05,0,1000,2.85996e+14,0.0140612,243.181,WAIT_DIE,0.379377,0,0,0,5.18432,0,0.00316487,0.000699216,0,0,0.834083,0,0,false,0,0,0,0,0,0,123.996,298.533,0.0147192,0,3.35162,3.87429,0,856,0.00227652,9.75677,0,0,0,24,31.0393,204,28650.5,664,0,0,0,25,1449,0,0,48,0,0.0623969,0,0,0,71014.3,TWO_PC,0,41947.5,0,0,3424.82,25,0,0,14.3353,0.5,0.00318334,0,593,0,0,57,129,475199,0,0,1495,3.82949,0
36602.2,0,52,16.2716,3988.82,2.47204,0.9,0.00632527,0,0,7003,15.3765,0,32,0,117,0,7.05279,0.0175551,0,5608,0,0,0.05,0,1250,4.72993e+14,0.0629187,198.56,WAIT_DIE,0.943114,0,0,0,17.2972,0,0.0164644,0.00352604,0,0,3.69048,0,0,false,0,0,0,0,0,0,530.854,370.553,0.0479494,0,15.9422,16.4128,0,4089,0.00658847,53.2703,0,0,0,21,30.4891,1514,31279.3,4022,0,0,0,23,6335,0,0,46,0,0.111745,0,0,0,58405.9,TWO_PC,0,32644.4,0,0,3619.38,23,0,0,78.2511,0.5,0.00956058,0,2246,0,0,50,117,2.39025e+06,0,0,7003,16.3881,0
33099.7,0,79,2.76963,832.116,0.495095,0.9,0.00126974,0,0,1400,1.90919,0,32,0,125,0,41.1683,0.00300375,0,1351,0,0,0.05,0,1500,4.42722e+14,0.0105268,239.203,WAIT_DIE,0.428375,0,0,0,3.90454,0,0.00279221,0.00074039,0,0,0.653088,0,0,false,0,0,0,0,0,0,97.1621,275.735,0.0109446,0,2.37712,2.80254,0,832,0.00208605,6.95471,0,0,0,25,30.9954,133,24729.4,587,0,0,0,28,1383,0,0,51,0,0.0565639,0,0,0,56810.3,TWO_PC,0,30852.3,0,0,600.407,28,0,0,10.1894,0.5,0.0024648,0,551,0,0,49,125,422278,0,0,1400,3.00081,0
45170.2,0,83,1.67574,1059.55,0.290303,0.9,0.0018077,0,0,15451,1.0211,0,32,0,154,0,71.0884,0.013023,0,14251,0,0,0.05,0,250,1.00652,0.06255,199.893,WAIT_DIE,6.40845,0,0,0,2.99443,0,0.0122105,0.00205117,0,0,0.453397,0,0,false,0,0,0,0,0,0,69.3222,379.545,0.0358088,0,1.37162,1.82353,0,6774,0.00336633,4.08093,0,0,0,29,24.9711,7334,37673.5,696,0,0,0,25,14251,0,0,56,0,0.107049,0,0,0,107620,ONE_PC,0,41881.7,0,0,840.265,25,0,0,6.03736,0.5,0.00427191,0,7477,0,0,69,154,226619,0,0,15451,2.07058,0
44298.8,0,112,1.91663,1321.14,0.27008,0.9,0.00161551,0,0,12708,1.01292,0,32,0,173,0,82.6833,0.00553422,0,12106,0,0,0.05,0,500,1.68668,0.0280954,228.055,WAIT_DIE,5.3812,0,0,0,3.08666,0,0.00510997,0.00155367,0,0,0.433965,0,0,false,0,0,0,0,0,0,66.9543,349.78,0.021937,0,1.37405,1.9266,0,4795,0.00309842,3.69215,0,0,0,37,26.0041,2341,27704.1,924,0,0,0,25,12285,0,0,75,0,0.100992,0,0,0,69227,ONE_PC,0,38834.9,0,0,1061.91,25,0,0,5.72111,0.5,0.0054161,0,7490,0,0,61,173,213591,0,0,12708,2.03956,0
42914.7,0,122,2.30967,1629.41,0.301958,0.9,0.00200776,0,0,10131,1.18904,0,32,0,176,0,73.561,0.00396755,0,10024,0,0,0.05,0,750,1.86573,0.0223828,255.006,WAIT_DIE,4.56755,0,0,0,3.29829,0,0.00362681,0.00111902,0,0,0.500478,0,0,false,0,0,0,0,0,0,76.5623,344.529,0.0204406,0,1.8398,2.34224,0,4361,0.00285983,4.76451,0,0,0,37,26.8224,950,26149.2,898,0,0,0,36,10234,0,0,75,0,0.0940842,0,0,0,103547,ONE_PC,0,38774.6,0,0,1379.47,36,0,0,7.10938,0.5,0.00334371,0,5873,0,0,64,176,247164,0,0,10131,2.34676,0
38683.5,0,107,1.7159,2227.22,0.223761,0.9,0.00185848,0,0,22358,0.636143,0,32,0,193,0,84.6931,0.00704986,0,22239,0,0,0.05,0,1000,1.6523,0.0288996,485.376,WAIT_DIE,8.83039,0,0,0,3.27019,0,0.00608401,0.00288727,0,0,0.483957,0,0,false,0,0,0,0,0,0,72.9221,676.041,0.0460254,0,1.12175,1.74387,0,7658,0.0036762,4.51536,0,0,0,39,22.4722,4829,24912.2,876,0,0,0,41,22239,0,0,86,0,0.199717,0,0,0,66661.7,ONE_PC,0,35159,0,0,1923.41,41,0,0,6.59418,0.5,0.0080312,0,14581,0,0,68,193,171650,0,0,22358,2.21723,0
37748.9,0,144,1.81013,1317.09,0.25244,0.9,0.00184383,0,0,13398,0.930531,0,32,0,186,0,91.438,0.00418497,0,13204,0,0,0.05,0,1250,1.17584,0.0207743,189.714,WAIT_DIE,6.12355,0,0,0,2.79489,0,0.00371493,0.00115357,0,0,0.423903,0,0,false,0,0,0,0,0,0,65.0933,303.158,0.0225657,0,1.33091,2.03393,0,6126,0.0031585,3.59137,0,0,0,45,25.2682,741,25070.4,822,0,0,0,27,13204,0,0,74,0,0.0929199,0,0,0,83580.5,ONE_PC,0,34197.6,0,0,1126.41,27,0,0,5.32209,0.5,0.00361645,0,7078,0,0,67,186,201406,0,0,13398,1.99248,0
37534.5,0,105,2.43194,992.673,0.286488,0.9,0.00281178,0,0,13639,0.838113,0,32,0,181,0,71.3314,0.0105598,0,12860,0,0,0.05,0,1500,1.47846,0.0562136,263.642,WAIT_DIE,5.23352,0,0,0,3.4548,0,0.0097092,0.0027154,0,0,0.52815,0,0,false,0,0,0,0,0,0,81.1985,387.05,0.0536768,0,1.55506,2.51226,0,5555,0.00436968,5.2256,0,0,0,30,26.1398,5771,31375.5,1229,0,0,0,48,12860,0,0,71,0,0.118911,0,0,0,102986,ONE_PC,0,33172.9,0,0,726.925,48,0,0,7.92688,0.5,0.00738299,0,7305,0,0,80,181,232286,0,0,13639,2.44361,0
51467.1,0,49,3.2445,3066.51,0.574369,0.9,0.0014306,0,0,1463,1.9531,0,32,0,120,0,34.9475,0.00262357,0,1447,0,0,0.05,0,250,1.53723e+14,0.0133667,159.446,WAIT_DIE,0.393064,0,0,0,4.32346,0,0.00243747,0.000665876,0,0,0.830432,0,0,false,0,0,0,0,0,0,109.879,212.053,0.00877901,0,2.84115,3.43338,0,976,0.00189983,8.35846,0,0,0,22,31.0444,45,35629.1,475,0,0,0,17,1453,0,0,50,0,0.0458901,0,0,0,72967.2,TWO_PC,0,45361.3,0,0,2851.5,17,0,0,12.178,0.5,0.00188635,0,477,0,0,48,120,476021,0,0,1463,3.38851,0
44201,0,63,3.19334,3531.06,0.589186,0.9,0.00118014,0,0,1598,2.06516,0,32,0,114,0,33.5304,0.00254679,0,1579,0,0,0.05,0,500,29863.8,0.00913734,192.193,WAIT_DIE,0.454552,0,0,0,4.71908,0,0.00235594,0.000573088,0,0,0.734336,0,0,false,0,0,0,0,0,0,108.797,231.926,0.00903684,0,2.64917,3.39959,0,838,0.00191906,8.15764,0,0,0,24,30.9842,132,31580.3,523,0,0,0,30,1607,0,0,46,0,0.046358,0,0,0,69016.8,TWO_PC,0,39153.9,0,0,3258.61,30,0,0,12.0227,0.5,0.0023068,0,769,0,0,44,114,497530,0,0,1598,3.3633,0
44131,0,48,2.72936,3214.77,0.577418,0.9,0.00105724,0,0,2628,1.90663,0,32,0,98,0,35.9001,0.00267623,0,2610,0,0,0.05,0,750,1.88232e+14,0.0113764,122.483,WAIT_DIE,0.933624,0,0,0,3.47013,0,0.00249143,0.000573276,0,0,0.589212,0,0,false,0,0,0,0,0,0,87.3536,213.077,0.00847605,0,2.06804,2.72936,0,1951,0.00190819,5.96073,0,0,0,26,30.5115,57,32286,603,0,0,0,22,2627,0,0,35,0,0.0386678,0,0,0,64394.4,TWO_PC,0,36379.1,0,0,3013.78,22,0,0,8.78352,0.5,0.00162916,0,676,0,0,37,98,487151,0,0,2628,2.69578,0
41833.4,0,42,2.53847,4149.95,0.494486,0.9,0.00098562,0,0,1426,1.83525,0,32,0,109,0,40.2229,0.00212444,0,1392,0,0,0.05,0,1000,5.07584e+14,0.00978734,181.185,WAIT_DIE,0.54954,0,0,0,3.81744,0,0.00194429,0.000521158,0,0,0.58083,0,0,false,0,0,0,0,0,0,86.7167,228.298,0.00975952,0,2.02385,2.70964,0,685,0.00181559,5.84094,0,0,0,17,30.8919,60,32433.3,454,0,0,0,19,1392,0,0,44,0,0.0424064,0,0,0,71149.8,TWO_PC,0,38204.1,0,0,3900.4,19,0,0,8.63655,0.5,0.00208521,0,707,0,0,48,109,401410,0,0,1426,2.67837,0
46051.1,0,66,3.07643,517.891,0.63994,0.9,0.00122115,0,0,2576,2.2007,0,32,0,109,0,34.2279,0.00247231,0,2557,0,0,0.05,0,1250,1.69236e+14,0.010543,212.749,WAIT_DIE,0.558013,0,0,0,4.1841,0,0.00226489,0.000703312,0,0,0.765984,0,0,false,0,0,0,0,0,0,101.905,270.41,0.0116768,0,2.8183,3.11576,0,537,0.00193093,7.41848,0,0,0,20,30.8765,119,43418.3,544,0,0,0,9,2599,0,0,40,0,0.0505005,0,0,0,63642.7,TWO_PC,0,33889.4,0,0,228.446,9,0,0,10.937,0.5,0.002295,0,2062,0,0,49,109,544862,0,0,2576,3.14379,0
37919.6,0,60,11.4083,1583.35,0.669957,0.9,0.00194737,0,0,3052,1.84479,0,32,0,125,0,9.80866,0.00656133,0,3031,0,0,0.05,0,1500,5.90296e+14,0.0296017,190.282,WAIT_DIE,0.815687,0,0,0,13.7064,0,0.00608542,0.00161996,0,0,2.73933,0,0,false,0,0,0,0,0,0,407.803,261.852,0.0271522,0,2.55323,11.7759,0,1388,0.00498182,39.6882,0,0,0,27,30.6168,77,26601.3,2819,0,0,0,25,3485,0,0,50,0,0.0695452,0,0,0,62060.3,TWO_PC,0,34766,0,0,1354.3,25,0,0,58.9308,0.5,0.0058486,0,2097,0,0,48,125,590259,0,0,3052,12.6195,0
47713.3,0,67,1.74917,1639.73,0.266902,0.9,0.0015538,0,0,9111,0.912799,0,32,0,168,0,81.9474,0.00444271,0,8212,0,0,0.05,0,500,1.40185,0.0201142,226.655,WAIT_DIE,3.95982,0,0,0,3.09396,0,0.00402111,0.00120019,0,0,0.42886,0,0,false,0,0,0,0,0,0,65.6031,303.332,0.0192935,0,1.2711,1.99963,0,3921,0.00278014,3.58915,0,0,0,36,27.4395,2426,29824.8,603,0,0,0,23,8212,0,0,67,0,0.0817216,0,0,0,129022,ONE_PC,0,43319,0,0,1390.59,23,0,0,5.4276,0.5,0.0037791,0,4291,0,0,65,168,205923,0,0,9111,2.00623,0
42906.6,0,62,1.78337,1069.49,0.321439,0.9,0.00172965,0,0,19808,1.11373,0,32,0,145,0,68.0339,0.00777059,0,19618,0,0,0.05,0,750,1.35175,0.0328354,361.816,WAIT_DIE,7.79377,0,0,0,2.91659,0,0.00712204,0.00186122,0,0,0.445156,0,0,false,0,0,0,0,0,0,68.2013,533.301,0.038075,0,1.33992,1.95357,0,9990,0.00319656,3.85371,0,0,0,32,23.5658,4490,28240,1210,0,0,0,23,20040,0,0,59,0,0.128061,0,0,0,79652.8,ONE_PC,0,36977.8,0,0,816.609,23,0,0,5.87927,0.5,0.00595972,0,10050,0,0,54,145,267637,0,0,19808,2.06871,0
34234.4,0,175,1.64499,1826.32,0.183637,0.9,0.00153001,0,0,17906,0.452762,0,32,0,224,0,124.735,0.00543158,0,17200,0,0,0.05,0,1000,1.11881,0.0288088,122.249,WAIT_DIE,7.17999,0,0,0,2.83844,0,0.00497444,0.00164185,0,0,0.372544,0,0,false,0,0,0,0,0,0,57.4657,322.391,0.0353687,0,0.645764,1.7368,0,7674,0.00350902,2.75978,0,0,0,50,24.198,2200,21990.6,1149,0,0,0,49,17570,0,0,101,0,0.116444,0,0,0,57494.4,ONE_PC,0,29386.4,0,0,1586.2,49,0,0,4.14891,0.5,0.00375001,0,9896,0,0,73,224,137739,0,0,17906,1.7452,0
37872.6,0,109,1.76329,1715.15,0.222127,0.9,0.00171571,0,0,12687,0.762982,0,32,0,190,0,88.5053,0.00458832,0,12310,0,0,0.05,0,1250,1.94876,0.0210232,222.257,WAIT_DIE,5.3902,0,0,0,3.14761,0,0.00420588,0.001305,0,0,0.448451,0,0,false,0,0,0,0,0,0,68.6965,317.876,0.0203419,0,1.07041,1.86534,0,5195,0.00346501,3.88258,0,0,0,46,26.0035,869,27854.1,1051,0,0,0,29,12310,0,0,79,0,0.0975452,0,0,0,61967.4,ONE_PC,0,29770.1,0,0,1463.5,29,0,0,5.96465,0.5,0.0041089,0,7115,0,0,65,190,169670,0,0,12687,2.10313,0
36044.5,0,114,2.12569,3106.35,0.276121,0.9,0.00271437,0,0,13868,1.22241,0,32,0,182,0,77.108,0.00889315,0,13452,0,0,0.05,0,1500,1.744,0.043025,435.101,WAIT_DIE,5.43774,0,0,0,3.3318,0,0.00822612,0.00248512,0,0,0.491422,0,0,false,0,0,0,0,0,0,75.5304,556.718,0.0308621,0,1.75049,2.27664,0,5356,0.00387911,4.69928,0,0,0,46,25.8942,3481,24154.1,2149,0,0,0,44,14473,0,0,70,0,0.156431,0,0,0,7.47768e+10,ONE_PC,0,31798.2,0,0,2783.44,44,0,0,6.99045,0.5,0.00743138,0,9117,0,0,66,182,225902,0,0,13868,2.28544,0
47529.8,0,33,3.0133,2495.51,0.581283,0.9,0.0013774,0,0,1668,1.97796,0,32,0,112,0,32.9759,0.00281733,0,1638,0,0,0.05,0,250,3.29406e+14,0.0102099,224.569,WAIT_DIE,0.225742,0,0,0,4.36981,0,0.00257055,0.000721786,0,0,0.736096,0,0,false,0,0,0,0,0,0,108.685,279.455,0.0124224,0,2.60731,3.27099,0,570,0.0022033,8.10304,0,0,0,26,31.2151,83,28706.9,731,0,0,0,17,1641,0,0,42,0,0.0511649,0,0,0,66893.7,TWO_PC,0,42091.3,0,0,2227.91,17,0,0,12.0641,0.5,0.00235087,0,1071,0,0,44,112,494428,0,0,1668,3.35867,0
51047.9,0,46,15.6826,2440.15,2.03078,0.9,0.00474825,0,0,3954,10.0497,0,32,0,114,0,7.24618,0.00776805,0,3514,0,0,0.05,0,500,31852.7,0.0390925,346.949,WAIT_DIE,0.185613,0,0,0,16.4048,0,0.0072156,0.00206173,0,0,4.01599,0,0,false,0,0,0,0,0,0,503.437,467.439,0.030105,0,15.2225,15.732,0,617,0.00237542,49.8687,0,0,0,27,31.2431,537,41001.8,544,0,0,0,16,3531,0,0,34,0,0.0946426,0,0,0,71858.9,TWO_PC,0,40007.8,0,0,2154.33,16,0,0,72.4142,0.5,0.00647763,0,2914,0,0,53,114,1.9288e+06,0,0,3954,15.5485,0
43069.1,0,39,2.53268,2242.92,0.53223,0.9,0.00112759,0,0,1998,1.71385,0,32,0,109,0,38.9255,0.00247119,0,1989,0,0,0.05,0,750,3.38472e+14,0.00835028,208.428,WAIT_DIE,0.672629,0,0,0,3.71395,0,0.00229036,0.000521586,0,0,0.600325,0,0,false,0,0,0,0,0,0,89.607,245.504,0.0111726,0,2.16806,2.53534,0,792,0.00181795,6.15271,0,0,0,18,30.7609,67,33010.2,522,0,0,0,31,2046,0,0,42,0,0.0464626,0,0,0,66869.7,TWO_PC,0,38529.9,0,0,1971.83,31,0,0,9.05232,0.5,0.00273686,0,1254,0,0,49,109,444357,0,0,1998,2.76878,0
41607.9,0,57,2.79935,2832.71,0.527453,0.9,0.00118217,0,0,1377,1.72117,0,32,0,114,0,38.9853,0.00255759,0,1334,0,0,0.05,0,1000,6.47254e+14,0.00926734,235.328,WAIT_DIE,0.339975,0,0,0,3.83568,0,0.00234863,0.000574458,0,0,0.628236,0,0,false,0,0,0,0,0,0,93.5737,278.408,0.00885455,0,2.16768,2.92386,0,937,0.00194518,6.55084,0,0,0,23,31.087,105,27729.6,552,0,0,0,27,1359,0,0,49,0,0.053622,0,0,0,62839.4,TWO_PC,0,36568,0,0,2580.77,27,0,0,9.63236,0.5,0.00199885,0,422,0,0,42,114,445031,0,0,1377,2.89146,0
34595.4,0,49,2.33127,2968.83,0.414764,0.9,0.00117002,0,0,1211,1.23197,0,32,0,126,0,49.2387,0.00254921,0,1174,0,0,0.05,0,1250,2.92805e+14,0.00964634,154.093,WAIT_DIE,0.31628,0,0,0,3.47513,0,0.00235533,0.000639332,0,0,0.54997,0,0,false,0,0,0,0,0,0,81.8867,198.338,0.0110634,0,1.69864,2.37704,0,655,0.00211943,5.346,0,0,0,27,31.1246,212,25816.1,553,0,0,0,29,1174,0,0,50,0,0.0443914,0,0,0,58216.7,TWO_PC,0,31592.1,0,0,2727.1,29,0,0,7.86808,0.5,0.00227123,0,519,0,0,49,126,339702,0,0,1211,2.52776,0
36673.8,0,47,2.82549,2925.19,0.47087,0.9,0.00120299,0,0,1618,1.5475,0,32,0,121,0,40.4258,0.00322534,0,1565,0,0,0.05,0,1500,1.52452e+14,0.0121128,184.325,WAIT_DIE,0.498365,0,0,0,3.93498,0,0.00300107,0.00070031,0,0,0.644243,0,0,false,0,0,0,0,0,0,95.7803,239.78,0.00955061,0,2.1669,2.94271,0,830,0.0021635,6.81423,0,0,0,23,30.9377,128,31858.2,645,0,0,0,20,1567,0,0,45,0,0.0490029,0,0,0,60311,TWO_PC,0,32600.7,0,0,2714.22,20,0,0,10.0525,0.5,0.00254504,0,737,0,0,53,121,386881,0,0,1618,2.95685,0
