prepare_phase (in us),log_size,num_log_yes,99%_latency,execute_phase (in us),average_latency,ZIPF_THETA,bytes_received,int_aborts_maat_resolve_failure,cache,num_aborts_restart,90%_latency,num_cache_misses,NUM_SERVER_THREADS,num_cache_remove,num_home_txn,time_waiting_for_job,Throughput,time_write_queue,time_debug3,num_aborts_execute,int_aborts_ws2,dummy_bytes_sent,PERC_REMOTE,num_cache_evictions,LOG_TIMEOUT,commit_phase (in us),time_send_msg,CC (index) (in us),CC_ALG,time_abort_queue,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_read_queue,time_debug1,int_aborts_maat_resolve_no_feasibles,LOG_NODE,int_saved_by_hist,int_debug5,int_aborts_rs3,int_aborts_rs2,int_aborts_rs1,int_debug4,run_time,logic (in us),time_recv_msg,num_cache_hits,95%_latency,max_latency,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,int_aborts_ws1,num_ro_read,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,time_idle,num_aborts_remote,network (in us),num_remote_txn,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,int_inevitable,lock_phase (in us),num_cache_inserts,network_log (in us),COMMIT_ALG,num_cache_updates,total_log_yes (in us),num_renew_success,int_possibMVCC,wait (in us),num_waits,num_renew_failure,num_rw_check,time_wait_buffer,READ_PERC,time_write_output_queue,CC (row) (in us),num_aborts_rs,num_renew,num_no_need_to_renewal,num_remote_write_txn,num_commits,abort (in us),num_renewals,num_rw_read,num_aborts,time_output_idle,num_pre_aborts
35642.9,0,0,0.148945,359.95,0.0761237,0,0.000681132,0,0,0,0.117263,0,32,0,439,0,400.515,0.00180031,0,0,0,0,0.05,0,1500,27100.7,0.00696631,63.8889,WAIT_DIE,0,0,0,0,2.12914,0,0.00165579,0.000454756,0,0,0.235385,0,0,false,0,0,0,0,0,0,35.0748,226.852,0.00894027,0,0.125321,0.149036,0,0,0.00428466,0.391997,0,0,0,78,31.3555,0,27941,249,0,0,0,0,0,0,0,197,0,0.121882,0,0,0,56321,TWO_PC,0,29221.3,0,0,0,0,0,0,0.592595,0.5,0.00133027,0,0,0,0,164,439,0,0,0,0,1.07928,0
38178.5,0,96,0.179138,305.769,0.0813801,0,0.000654584,0,0,0,0.124333,0,32,0,413,0,378.364,0.00197448,0,0,0,0,0.05,0,2000,29664.1,0.00711287,50.0804,WAIT_DIE,0,0,0,0,2.23642,0,0.00185898,0.000456196,0,0,0.233898,0,0,false,0,0,0,0,0,0,34.9294,166.876,0.00606974,0,0.134003,0.179344,0,0,0.00404702,0.386239,0,0,0,76,31.3864,0,29895.5,241,0,0,0,0,0,0,0,181,0,0.0897218,0,0,0,60626,TWO_PC,0,30962.9,0,0,0,0,0,0,0.570757,0.5,0.00121731,0,0,0,0,156,413,0,0,0,0,1.07461,0
41925.3,0,32,0.218349,307.033,0.090879,0,0.000581448,0,0,0,0.140972,0,32,0,367,0,332.411,0.00139958,0,0,0,0,0.05,0,2500,36361.9,0.00719418,51.5136,WAIT_DIE,0,0,0,0,2.16886,0,0.00128503,0.000384308,0,0,0.239523,0,0,false,0,0,0,0,0,0,35.3298,171.416,0.00569269,0,0.199494,0.224386,0,0,0.00361111,0.40993,0,0,0,69,31.3926,0,25166.1,217,0,0,0,0,0,0,0,161,0,0.0834091,0,0,0,75625.1,TWO_PC,0,39264.3,0,0,0,0,0,0,0.628273,0.5,0.00145662,0,0,0,0,137,367,0,0,0,0,1.08728,0
34347.4,0,0,0.151946,307.153,0.0764385,0,0.00067682,0,0,0,0.116296,0,32,0,433,0,390.703,0.0014054,0,0,0,0,0.05,0,3000,29604,0.00744151,44.3945,WAIT_DIE,0,0,0,0,1.97096,0,0.00128165,0.000431666,0,0,0.23745,0,0,false,0,0,0,0,0,0,35.4643,143.329,0.00593385,0,0.120454,0.152567,0,0,0.00423017,0.42893,0,0,0,79,31.3888,0,24720.7,247,0,0,0,0,0,0,0,193,0,0.0824547,0,0,0,61453.9,TWO_PC,0,31851.1,0,0,0,0,0,0,0.650481,0.5,0.00165308,0,0,0,0,161,433,0,0,0,0,1.09108,0
48501.4,0,261,0.124246,367.983,0.0649933,0,0.000783812,0,0,0,0.107645,0,32,0,502,0,469.214,0.00145712,0,0,0,0,0.05,0,500,1.29963,0.0128031,64.5326,WAIT_DIE,0,0,0,0,2.18687,0,0.00131166,0.000665582,0,0,0.225901,0,0,false,0,0,0,0,0,0,34.236,220.787,0.0102073,0,0.116929,0.141834,0,0,0.00488952,0.296294,0,0,0,92,31.3357,0,34464.1,285,0,0,0,0,0,0,0,222,0,0.136101,0,0,0,51029.1,ONE_PC,0,43770.8,0,0,0,0,0,0,0.470456,0.5,0.00130302,0,0,0,0,188,502,0,0,0,0,1.04711,0
39695.8,0,172,0.121738,301.094,0.0508907,0,0.00100079,0,0,0,0.0806363,0,32,0,642,0,604.615,0.00263147,0,0,0,0,0.05,0,1000,1.85526,0.0102795,41.2236,WAIT_DIE,0,0,0,0,2.02261,0,0.00243066,0.000742076,0,0,0.222156,0,0,false,0,0,0,0,0,0,33.9786,128.753,0.00930936,0,0.0836004,0.122031,0,0,0.00620008,0.276128,0,0,0,123,31.366,0,25099.4,358,0,0,0,0,0,0,0,283,0,0.111809,0,0,0,40175,ONE_PC,0,36643,0,0,0,0,0,0,0.421611,0.5,0.00203568,0,0,0,0,236,642,0,0,0,0,1.04108,0
39120.5,0,340,0.124858,314.088,0.0522765,0,0.000982712,0,0,0,0.0833687,0,32,0,633,0,589.457,0.00201248,0,0,0,0,0.05,0,1500,1.47112,0.0109288,46.6272,WAIT_DIE,0,0,0,0,2.17394,0,0.00181861,0.000645988,0,0,0.223563,0,0,false,0,0,0,0,0,0,34.3638,148.741,0.00879671,0,0.100362,0.125044,0,0,0.00613867,0.310284,0,0,0,119,31.3547,0,27381.4,357,0,0,0,0,0,0,0,282,0,0.120641,0,0,0,38645,ONE_PC,0,34010.7,0,0,0,0,0,0,0.48951,0.5,0.0023442,0,0,0,0,232,633,0,0,0,0,1.05247,0
39307.8,0,332,0.105875,336.939,0.0520093,0,0.000987736,0,0,0,0.0833115,0,32,0,635,0,582.99,0.00217712,0,0,0,0,0.05,0,2000,1.54962,0.00998423,66.0913,WAIT_DIE,0,0,0,0,2.28155,0,0.00196917,0.000697538,0,0,0.227412,0,0,false,0,0,0,0,0,0,34.8548,233.318,0.00928933,0,0.0917021,0.108565,0,0,0.00612658,0.366389,0,0,0,121,31.2966,0,26517,355,0,0,0,0,0,0,0,280,0,0.179679,0,0,0,38462.9,ONE_PC,0,34312.9,0,0,0,0,0,0,0.566837,0.5,0.00253216,0,0,0,0,234,635,0,0,0,0,1.06821,0
41750.9,0,193,0.142824,361.617,0.0549645,0,0.000955568,0,0,0,0.0836008,0,32,0,606,0,560.509,0.00288606,0,0,0,0,0.05,0,2500,1.40438,0.0119619,63.3541,WAIT_DIE,0,0,0,0,1.97413,0,0.00269359,0.000741972,0,0,0.22497,0,0,false,0,0,0,0,0,0,34.5972,213.893,0.00862605,0,0.0977588,0.143288,0,0,0.0058922,0.345266,0,0,0,116,31.3105,0,26911.5,347,0,0,0,0,0,0,0,267,0,0.158547,0,0,0,43065.9,ONE_PC,0,37804.6,0,0,0,0,0,0,0.52347,0.5,0.00178892,0,0,0,0,223,606,0,0,0,0,1.05871,0
40628.3,0,463,0.100424,326.982,0.0535633,0,0.000944632,0,0,0,0.0836462,0,32,0,611,0,559.587,0.00544487,0,0,0,0,0.05,0,3000,1.4166,0.0101319,52.0783,WAIT_DIE,0,0,0,0,2.25544,0,0.00527705,0.000628876,0,0,0.227502,0,0,false,0,0,0,0,0,0,34.94,171.418,0.00698038,0,0.0912949,0.108788,0,0,0.00590623,0.370171,0,0,0,116,31.3435,0,26216.2,336,0,0,0,0,0,0,0,270,0,0.13091,0,0,0,40710.8,ONE_PC,0,36057.4,0,0,0,0,0,0,0.583187,0.5,0.00171301,0,0,0,0,225,611,0,0,0,0,1.07146,0
