prepare_phase (in us),log_size,num_log_yes,99%_latency,execute_phase (in us),average_latency,ZIPF_THETA,bytes_received,int_aborts_maat_resolve_failure,cache,num_aborts_restart,90%_latency,num_cache_misses,NUM_SERVER_THREADS,num_cache_remove,num_home_txn,time_waiting_for_job,Throughput,time_write_queue,time_debug3,num_aborts_execute,int_aborts_ws2,dummy_bytes_sent,PERC_REMOTE,num_cache_evictions,LOG_TIMEOUT,commit_phase (in us),time_send_msg,CC (index) (in us),CC_ALG,time_abort_queue,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_read_queue,time_debug1,int_aborts_maat_resolve_no_feasibles,LOG_NODE,int_saved_by_hist,int_debug5,int_aborts_rs3,int_aborts_rs2,int_aborts_rs1,int_debug4,run_time,logic (in us),time_recv_msg,num_cache_hits,95%_latency,max_latency,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,int_aborts_ws1,num_ro_read,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,time_idle,num_aborts_remote,network (in us),num_remote_txn,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,int_inevitable,lock_phase (in us),num_cache_inserts,network_log (in us),COMMIT_ALG,num_cache_updates,total_log_yes (in us),num_renew_success,int_possibMVCC,wait (in us),num_waits,num_renew_failure,num_rw_check,time_wait_buffer,READ_PERC,time_write_output_queue,CC (row) (in us),num_aborts_rs,num_renew,num_no_need_to_renewal,num_remote_write_txn,num_commits,abort (in us),num_renewals,num_rw_read,num_aborts,time_output_idle,num_pre_aborts
94872.8,0,102,0.797823,59841.3,0.1913,0,0.0009619,0,0,182,0.358913,0,128,0,664,0,505.604,0.00257232,0,182,0,0,0.05,0,1000,1.34322,0.0107515,4798.4,WAIT_DIE,0.088466,0,0,0,1.47361,0,0.00233655,0.00066912,0,0,0.549398,0,0,false,0,0,0,0,0,0,168.1,18919,0.617419,0,0.434872,0.991901,0,0,0.00635732,7.34666,0,0,0,139,94.8383,0,126144,351,0,0,0,0,182,0,0,297,0,17.6776,0,0,0,81455,ONE_PC,0,61696.9,0,0,0,0,0,0,5.24038,0.5,0.00189336,0,182,0,0,228,664,137.644,0,0,182,0.962173,0
29135.9,0,0,0.118936,286.107,0.0625761,0,4.3524e-05,0,0,0,0.0919188,0,2,0,33,0,30.5032,6.2109e-05,0,0,0,0,0.05,0,1000,23598,0.000781987,121.174,WAIT_DIE,0,0,0,0,1.0747,0,5.3014e-05,2.8766e-05,0,0,0.0356305,0,0,false,0,0,0,0,0,0,2.16371,249.056,0.00274373,0,0.10037,0.118936,0,0,0.000308916,0.032128,0,0,0,4,1.95663,0,18469.9,15,0,0,0,0,0,0,0,17,0,0.00937513,0,0,0,51196.9,TWO_PC,0,27599.9,0,0,0,0,0,0,0.031296,0.5,8.6695e-05,0,0,0,0,12,33,0,0,0,0,1.06344,0
35103.4,0,0,0.131516,354.75,0.0757451,0,7.446e-05,0,0,0,0.110855,0,4,0,55,0,51.1131,0.000193083,0,0,0,0,0.05,0,1000,30547.4,0.00129994,241.915,WAIT_DIE,0,0,0,0,2.17493,0,0.00017726,8.688e-05,0,0,0.0650197,0,0,false,0,0,0,0,0,0,4.30418,312.688,0.00107218,0,0.118949,0.131516,0,0,0.000533408,0.0491548,0,0,0,10,3.91306,0,19817.7,28,0,0,0,0,0,0,0,28,0,0.0200912,0,0,0,62540.7,TWO_PC,0,31994,0,0,0,0,0,0,0.0595972,0.5,0.00022682,0,0,0,0,17,55,0,0,0,0,1.05854,0
35597.2,0,0,0.146199,168.421,0.0807427,0,0.0001584,0,0,0,0.119467,0,8,0,103,0,94.4544,0.000485702,0,0,0,0,0.05,0,1000,30872.3,0.00169396,49.4126,WAIT_DIE,0,0,0,0,1.82061,0,0.000459712,7.6816e-05,0,0,0.11161,0,0,false,0,0,0,0,0,0,8.72379,126.253,0.0020871,0,0.119508,0.146315,0,0,0.00101504,0.0996479,0,0,0,15,7.8512,0,27221.3,55,0,0,0,0,0,0,0,47,0,0.0173282,0,0,0,63491.7,TWO_PC,0,32620.2,0,0,0,0,0,0,0.138543,0.5,0.000212626,0,0,0,0,41,103,0,0,0,0,1.0749,0
34841.5,0,39,0.140646,219.169,0.0771918,0,0.000353136,0,0,0,0.120195,0,16,0,216,0,197.554,0.000737969,0,0,0,0,0.05,0,1000,28126.1,0.00370181,34.8438,WAIT_DIE,0,0,0,0,2.1666,0,0.000675509,0.000199123,0,0,0.168549,0,0,false,0,0,0,0,0,0,17.494,101.685,0.00347233,0,0.125377,0.140714,0,0,0.00213081,0.190624,0,0,0,33,15.709,0,27234.6,124,0,0,0,0,0,0,0,97,0,0.0301275,0,0,0,58366.6,TWO_PC,0,30241.5,0,0,0,0,0,0,0.284156,0.5,0.000562069,0,0,0,0,86,216,0,0,0,0,1.0782,0
39089.6,0,46,0.154857,260.863,0.0830777,0,0.000617512,0,0,0,0.121534,0,32,0,401,0,362.569,0.0017767,0,0,0,0,0.05,0,1000,29627.9,0.00666486,41.5057,WAIT_DIE,0,0,0,0,2.10976,0,0.00166511,0.000435654,0,0,0.236329,0,0,false,0,0,0,0,0,0,35.3919,137.838,0.00581425,0,0.137118,0.167036,0,0,0.00388332,0.425573,0,0,0,75,31.4051,0,28244.5,220,0,0,0,0,0,0,0,177,0,0.0732475,0,0,0,64143.5,TWO_PC,0,34516.6,0,0,0,0,0,0,0.63946,0.5,0.00116836,0,0,0,0,149,401,0,0,0,0,1.08984,0
45704.2,0,141,0.183213,897.499,0.0926006,0,0.0010799,0,0,0,0.133917,0,64,0,723,0,643.434,0.00285932,0,0,0,0,0.05,0,1000,33470.4,0.0138066,75.0911,WAIT_DIE,0,0,0,0,2.16998,0,0.00258232,0.000746185,0,0,0.294959,0,0,false,0,0,0,0,0,0,71.9142,334.898,0.0138674,0,0.150428,0.183755,0,0,0.00694369,1.08666,0,0,0,164,62.1058,0,28004,419,0,0,0,0,0,0,0,318,0,0.355862,0,0,0,76401.3,TWO_PC,0,42933.6,0,0,0,0,0,0,1.44923,0.5,0.00254057,0,0,0,0,241,723,0,0,0,0,1.09126,0
98860.8,0,40,0.657785,42581.5,0.22916,0,0.000750112,0,0,0,0.390876,0,128,0,519,0,375.205,0.0175223,0,0,0,0,0.05,0,1000,54683.5,0.00984801,4455.32,WAIT_DIE,0,0,0,0,1.54185,0,0.0173356,0.000553203,0,0,0.518322,0,0,false,0,0,0,0,0,0,177.055,18358.2,0.793236,0,0.434894,0.738769,0,0,0.00497055,9.96905,0,0,0,115,87.6533,0,101162,287,0,0,0,0,0,0,0,238,0,16.9529,0,0,0,118992,TWO_PC,0,64332.6,0,0,0,0,0,0,6.24581,0.5,0.0017889,0,0,0,0,166,519,0,0,0,0,1.09748,0
34883.9,0,42,0.0836036,250.049,0.0473946,0,6.88e-05,0,0,0,0.0752841,0,2,0,44,0,41.2033,0.000139274,0,0,0,0,0.05,0,1000,1.20632,0.000859122,113.438,WAIT_DIE,0,0,0,0,2.17634,0,0.000113417,3.9859e-05,0,0,0.0350105,0,0,false,0,0,0,0,0,0,2.13575,238.167,0.00101583,0,0.0764946,0.0836036,0,0,0.000432528,0.0280447,0,0,0,6,1.95377,0,24720.4,24,0,0,0,0,0,0,0,20,0,0.0124456,0,0,0,37316.3,ONE_PC,0,32182.3,0,0,0,0,0,0,0.0273295,0.5,0.000138358,0,0,0,0,18,44,0,0,0,0,1.04971,0
33916.4,0,113,0.102146,173.655,0.0449726,0,0.000146624,0,0,0,0.0752886,0,4,0,90,0,87.1514,0.000314775,0,0,0,0,0.05,0,1000,0.895233,0.00166285,55.5538,WAIT_DIE,0,0,0,0,1.5974,0,0.00028621,6.9773e-05,0,0,0.0624124,0,0,false,0,0,0,0,0,0,4.13074,101.279,0.00165935,0,0.0753096,0.102146,0,0,0.000888396,0.0272858,0,0,0,18,3.92216,0,21439.6,53,0,0,0,0,0,0,0,39,0,0.0115224,0,0,0,36528.6,ONE_PC,0,30502.8,0,0,0,0,0,0,0.0338738,0.5,0.00019291,0,0,0,0,33,90,0,0,0,0,1.01573,0
