prepare_phase (in us),log_size,num_log_yes,99%_latency,execute_phase (in us),average_latency,ZIPF_THETA,bytes_received,int_aborts_maat_resolve_failure,cache,num_aborts_restart,90%_latency,num_cache_misses,NUM_SERVER_THREADS,num_cache_remove,num_home_txn,time_waiting_for_job,Throughput,time_write_queue,time_debug3,num_aborts_execute,int_aborts_ws2,dummy_bytes_sent,PERC_REMOTE,num_cache_evictions,LOG_TIMEOUT,commit_phase (in us),time_send_msg,CC (index) (in us),CC_ALG,time_abort_queue,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_read_queue,time_debug1,int_aborts_maat_resolve_no_feasibles,LOG_NODE,int_saved_by_hist,int_debug5,int_aborts_rs3,int_aborts_rs2,int_aborts_rs1,int_debug4,run_time,logic (in us),time_recv_msg,num_cache_hits,95%_latency,max_latency,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,int_aborts_ws1,num_ro_read,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,time_idle,num_aborts_remote,network (in us),num_remote_txn,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,int_inevitable,lock_phase (in us),num_cache_inserts,network_log (in us),COMMIT_ALG,num_cache_updates,total_log_yes (in us),num_renew_success,int_possibMVCC,wait (in us),num_waits,num_renew_failure,num_rw_check,time_wait_buffer,READ_PERC,time_write_output_queue,CC (row) (in us),num_aborts_rs,num_renew,num_no_need_to_renewal,num_remote_write_txn,num_commits,abort (in us),num_renewals,num_rw_read,num_aborts,time_output_idle,num_pre_aborts
97530.9,0,85,0.594756,45674.3,0.175468,0,0.000952052,0,0,0,0.330899,0,128,0,661,0,502.862,0.00186171,0,0,0,0,0.05,0,1000,25.8701,0.0473036,5172.19,WAIT_DIE,0,0,0,0,1.29927,0,0.00162312,0.0244815,0,0,0.446503,0,0,false,0,0,0,0,0,0,168.253,19063.8,0.740063,0,0.386899,0.816361,0,0,0.0063699,7.85781,0,0,0,135,83.7208,0,103898,367,0,0,0,0,0,0,0,310,0,21.7203,0,0,0,87093.1,ONE_PC,0,69539.7,0,0,0,0,0,0,5.14758,0.5,0.00211549,0,0,0,0,216,661,0,0,0,0,1.03162,0
31750.5,0,0,0.124131,311.847,0.067361,0,4.246e-05,0,0,0,0.0984333,0,2,0,31,0,28.6569,0.000140412,0,0,0,0,0.05,0,1000,24594.2,0.000819362,199.56,WAIT_DIE,0,0,0,0,1.78707,0,0.000126866,4.4218e-05,0,0,0.0357365,0,0,false,0,0,0,0,0,0,2.16353,286.07,0.000971784,0,0.100224,0.124131,0,0,0.000296504,0.0320913,0,0,0,4,1.9557,0,20884.6,16,0,0,0,0,0,0,0,16,0,0.0105014,0,0,0,51822.9,TWO_PC,0,27229.8,0,0,0,0,0,0,0.0307912,0.5,0.000113098,0,0,0,0,11,31,0,0,0,0,1.06333,0
34554,0,0,0.148125,268.683,0.0741066,0,7.8588e-05,0,0,0,0.116748,0,4,0,56,0,52.0432,0.000193792,0,0,0,0,0.05,0,1000,27096.2,0.000898328,78.8147,WAIT_DIE,0,0,0,0,1.90671,0,0.000167714,3.773e-05,0,0,0.0646778,0,0,false,0,0,0,0,0,0,4.30411,144.514,0.00119447,0,0.123136,0.148125,0,0,0.000539688,0.0488331,0,0,0,12,3.92371,0,22530.6,27,0,0,0,0,0,0,0,28,0,0.00995773,0,0,0,56266.4,TWO_PC,0,29170.8,0,0,0,0,0,0,0.0602407,0.5,9.7942e-05,0,0,0,0,16,56,0,0,0,0,1.05913,0
37265.1,0,0,0.161768,166.977,0.0816572,0,0.000157416,0,0,0,0.123071,0,8,0,102,0,93.5373,0.000312116,0,0,0,0,0.05,0,1000,28787.4,0.00193785,36.2706,WAIT_DIE,0,0,0,0,1.77688,0,0.000284434,6.9112e-05,0,0,0.11171,0,0,false,0,0,0,0,0,0,8.72379,90.2214,0.00218041,0,0.124196,0.16187,0,0,0.00100988,0.0995828,0,0,0,15,7.85441,0,30000.3,56,0,0,0,0,0,0,0,47,0,0.0143632,0,0,0,60332.3,TWO_PC,0,31545.9,0,0,0,0,0,0,0.137454,0.5,0.00020915,0,0,0,0,40,102,0,0,0,0,1.07465,0
33463.8,0,0,0.138263,222.937,0.0764828,0,0.000353064,0,0,0,0.114752,0,16,0,222,0,203.04,0.000685094,0,0,0,0,0.05,0,1000,27830.3,0.0041111,51.3749,WAIT_DIE,0,0,0,0,2.2042,0,0.000625992,0.000197296,0,0,0.171515,0,0,false,0,0,0,0,0,0,17.4941,167.906,0.00363124,0,0.123094,0.138381,0,0,0.00217815,0.19327,0,0,0,33,15.6906,0,28470.5,119,0,0,0,0,0,0,0,98,0,0.0479897,0,0,0,57196.5,TWO_PC,0,29367.2,0,0,0,0,0,0,0.282889,0.5,0.000532836,0,0,0,0,91,222,0,0,0,0,1.07785,0
39792.8,0,58,0.151036,304.366,0.0843788,0,0.000612124,0,0,0,0.122374,0,32,0,392,0,354.432,0.00137907,0,0,0,0,0.05,0,1000,29763.7,0.00671605,69.2975,WAIT_DIE,0,0,0,0,2.1729,0,0.00123116,0.000326186,0,0,0.235971,0,0,false,0,0,0,0,0,0,35.3918,243.348,0.00539065,0,0.133624,0.151102,0,0,0.00381817,0.425338,0,0,0,74,31.3595,0,29692.3,224,0,0,0,0,0,0,0,172,0,0.117268,0,0,0,63329.4,TWO_PC,0,33566.6,0,0,0,0,0,0,0.640294,0.5,0.000985644,0,0,0,0,146,392,0,0,0,0,1.08979,0
44260.4,0,77,0.180669,926.934,0.0907491,0,0.00108798,0,0,0,0.133666,0,64,0,740,0,658.437,0.00205373,0,0,0,0,0.05,0,1000,31220.6,0.01165,50.8169,WAIT_DIE,0,0,0,0,2.14557,0,0.00180812,0.000696714,0,0,0.302991,0,0,false,0,0,0,0,0,0,71.9279,191.794,0.00927334,0,0.149892,0.181094,0,0,0.00705504,1.07578,0,0,0,166,62.6868,0,31659.3,405,0,0,0,0,0,0,0,321,0,0.19704,0,0,0,69138.1,TWO_PC,0,37940.1,0,0,0,0,0,0,1.45383,0.5,0.0184605,0,0,0,0,253,740,0,0,0,0,1.10102,0
97530.7,0,16,0.893754,58289.1,0.244236,0,0.000748756,0,0,0,0.406804,0,128,0,536,0,384.847,0.001659,0,0,0,0,0.05,0,1000,56662.2,0.0133443,3173.18,WAIT_DIE,0,0,0,0,1.69038,0,0.00146959,0.000549582,0,0,0.478745,0,0,false,0,0,0,0,0,0,178.273,12519.7,0.686692,0,0.482352,1.03636,0,0,0.00511698,10.4331,0,0,0,114,106.065,0,119977,281,0,0,0,0,0,0,0,249,0,10.3139,0,0,0,123379,TWO_PC,0,66717.7,0,0,0,0,0,0,6.71801,0.5,0.00127764,0,0,0,0,173,536,0,0,0,0,1.0836,0
33185,0,61,0.0753274,207.436,0.0468387,0,6.88e-05,0,0,0,0.0752698,0,2,0,44,0,41.201,0.000126976,0,0,0,0,0.05,0,1000,1.22064,0.000890906,86.3669,WAIT_DIE,0,0,0,0,3.14563,0,0.000116074,3.1556e-05,0,0,0.0350654,0,0,false,0,0,0,0,0,0,2.13587,182.245,0.00109929,0,0.0752731,0.0753274,0,0,0.000432528,0.0279201,0,0,0,6,1.95662,0,26735.6,24,0,0,0,0,0,0,0,20,0,0.00950989,0,0,0,34471.7,ONE_PC,0,29316,0,0,0,0,0,0,0.0275806,0.5,9.9198e-05,0,0,0,0,18,44,0,0,0,0,1.04957,0
32068,0,150,0.124146,344.762,0.0447243,0,0.00014956,0,0,0,0.0752836,0,4,0,91,0,88.1162,0.000361264,0,0,0,0,0.05,0,1000,1.82664,0.00190114,249.049,WAIT_DIE,0,0,0,0,1.9868,0,0.0003315,0.00013682,0,0,0.0626153,0,0,false,0,0,0,0,0,0,4.13091,318.534,0.0025605,0,0.0836165,0.124146,0,0,0.000893576,0.0272538,0,0,0,20,3.89949,0,23112.4,51,0,0,0,0,0,0,0,38,0,0.034166,0,0,0,34392.1,ONE_PC,0,28763.4,0,0,0,0,0,0,0.0338582,0.5,0.000411116,0,0,0,0,33,91,0,0,0,0,1.01505,0
