log_size,num_log_yes,99%_latency,execute_phase (in us),average_latency,ZIPF_THETA,bytes_received,int_aborts_maat_resolve_failure,cache,prepare_phase_1 (in us),num_aborts_restart,90%_latency,num_cache_misses,NUM_SERVER_THREADS,num_cache_remove,num_home_txn,time_waiting_for_job,Throughput,time_write_queue,time_debug3,num_aborts_execute,int_aborts_ws2,dummy_bytes_sent,PERC_REMOTE,num_cache_evictions,LOG_TIMEOUT,commit_phase (in us),time_send_msg,CC (index) (in us),CC_ALG,time_abort_queue,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_read_queue,time_debug1,int_aborts_maat_resolve_no_feasibles,LOG_NODE,int_saved_by_hist,int_debug5,int_aborts_rs3,int_aborts_rs2,int_aborts_rs1,int_debug4,run_time,logic (in us),time_recv_msg,num_cache_hits,95%_latency,max_latency,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,int_aborts_ws1,num_ro_read,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,time_idle,num_aborts_remote,network (in us),num_remote_txn,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,int_inevitable,lock_phase (in us),num_cache_inserts,network_log (in us),COMMIT_ALG,num_cache_updates,total_log_yes (in us),num_renew_success,int_possibMVCC,wait (in us),num_waits,num_renew_failure,num_rw_check,time_wait_buffer,READ_PERC,time_write_output_queue,CC (row) (in us),num_aborts_rs,num_renew,num_no_need_to_renewal,num_remote_write_txn,num_commits,abort (in us),num_renewals,num_rw_read,num_aborts,time_output_idle,prepare_phase_2 (in us),num_pre_aborts
0,4904,0.0375474,1005.28,0.00654182,0,0.00733848,0,0,3309.07,1,0.0162411,0,32,0,4904,0,4758.43,0.0133974,0,1,0,0,0.05,0,1000,952.346,0.117108,40.0181,WAIT_DIE,0.000276351,0,0,0,1.5668,0,0.010571,0.00562488,0,0,0.393619,0,0,false,0,0,0,0,0,0,32.979,136.008,0.100113,0,0.0230472,0.0975058,0,0,0.0475824,0.982991,0,0,0,1093,26.1744,0,3348.17,2793,0,0,0,0,1,11091,0,2112,0,0.874927,0,0,0,1596.9,TWO_PC,0,2664.06,0,0,0,0,0,0,1.03602,0.5,0.010306,0,1,0,0,1699,4904,0.419762,0,0,1,0.736939,0.237029,0
0,3171,0.0716825,1665.83,0.0114185,0,0.00478567,0,0,5916.25,0,0.0275752,0,36,0,3171,0,3013.14,0.00906086,0,0,0,0,0.05,0,1000,1534.87,0.0705957,58.3391,WAIT_DIE,0,0,0,0,1.11335,0,0.00734957,0.00398072,0,0,0.389509,0,0,false,0,0,0,0,0,0,37.8861,170.65,0.414995,0,0.035553,0.144588,0,0,0.0308061,1.24055,0,0,0,697,29.8097,0,5976.73,1845,0,0,0,1,0,7257,0,1366,0,0.773109,0,0,0,2694.94,TWO_PC,0,4637.51,0,0,3.36989,1,0,0,1.14236,0.5,0.00700065,0,0,0,0,1108,3171,0,0,0,0,0.904659,0.260473,0
0,2138,0.114947,4368.59,0.0189899,0,0.00322416,0,0,8612.81,0,0.0556483,0,40,0,2138,0,2042.62,0.00591585,0,0,0,0,0.05,0,1000,1670.86,0.0415667,101.726,WAIT_DIE,0,0,0,0,1.18587,0,0.00486273,0.00226612,0,0,0.445974,0,0,false,0,0,0,0,0,0,41.8678,409.315,0.366159,0,0.0660732,0.159596,0,0,0.0206277,1.3766,0,0,0,467,32.3454,0,12477,1204,0,0,0,1,0,4842,0,918,0,1.33825,0,0,0,2931.83,TWO_PC,0,4991.06,0,0,13.695,1,0,0,1.28264,0.5,0.0365667,0,0,0,0,753,2138,0,0,0,0,0.854767,0.220427,0
0,1053,0.162413,11582.8,0.0473278,0,0.00159801,0,0,21554.8,6,0.107828,0,48,0,1053,0,921.132,0.00263817,0,6,0,0,0.05,0,1000,3474.26,0.029187,256.645,WAIT_DIE,0.00247938,0,0,0,1.25555,0,0.00207616,0.00104683,0,0,0.540768,0,0,false,0,0,0,0,0,0,54.8716,240.63,0.365582,0,0.135665,0.297823,0,2,0.0101319,3.03284,0,0,0,226,38.8938,0,32686.4,591,0,0,0,1,6,2388,0,452,0,0.393798,0,0,0,6467.51,TWO_PC,0,11212.2,0,0,1.27164,1,0,0,1.9844,0.5,0.00191823,0,4,0,0,375,1053,67.1205,0,0,6,0.680579,0.204314,0
0,1377,0.207607,11041.2,0.0409571,0,0.00204245,0,0,17431.3,0,0.12388,0,56,0,1377,0,1181.76,0.0192145,0,0,0,0,0.05,0,1000,1650.64,0.0471656,566.106,WAIT_DIE,0,0,0,0,1.42218,0,0.0185152,0.00134809,0,0,0.457846,0,0,false,0,0,0,0,0,0,65.2517,631.435,0.241498,0,0.152679,0.369265,0,0,0.013195,3.88872,0,0,0,303,42.5242,0,30222.7,778,0,0,0,0,0,3104,0,598,0,2.48549,0,0,0,2991.89,TWO_PC,0,5107.62,0,0,0,0,0,0,2.21187,0.5,0.00255596,0,0,0,0,476,1377,0,0,0,0,1.03901,0.183505,0
0,846,0.00499557,206.005,0.00236305,0,0.00122276,0,0,1675.62,0,0.003875,0,2,0,846,0,843.278,0.00265614,0,0,0,0,0.05,0,1000,0.547285,0.0171079,55.1467,WAIT_DIE,0,0,0,0,2.54817,0,0.00235151,0.000652197,0,0,0.1511,0,0,false,0,0,0,0,0,0,2.00645,171.174,0.0215909,0,0.00424263,0.00678982,0,0,0.00819348,0.0649852,0,0,0,188,1.49573,0,1101.3,464,0,0,0,0,0,1711,0,381,0,0.166509,0,0,0,833.227,ONE_PC,0,1509.17,0,0,0,0,0,0,0.0637982,0.5,0.00204649,0,0,0,0,277,846,0,0,0,0,0.909137,0.0732518,0
0,1432,0.00774607,319.659,0.00279171,0,0.00210845,0,0,1901.72,0,0.00452699,0,4,0,1432,0,1428.63,0.00391678,0,0,0,0,0.05,0,1000,0.742659,0.0312328,207.693,WAIT_DIE,0,0,0,0,2.82227,0,0.00333649,0.00147835,0,0,0.223683,0,0,false,0,0,0,0,0,0,4.00945,278.649,0.0318261,0,0.00500123,0.013614,0,0,0.0139686,0.10411,0,0,0,324,2.90636,0,1368.51,817,0,0,0,0,0,3004,0,629,0,0.453454,0,0,0,880.992,ONE_PC,0,1613.51,0,0,0,0,0,0,0.123088,0.5,0.0039957,0,0,0,0,479,1432,0,0,0,0,0.911091,0.10666,0
0,2849,0.00729186,236.266,0.00280905,0,0.00430016,0,0,1935.11,0,0.00478299,0,8,0,2849,0,2839.23,0.00932331,0,0,0,0,0.05,0,1000,0.767117,0.0535658,47.792,WAIT_DIE,0,0,0,0,1.83363,0,0.00822626,0.0029864,0,0,0.252582,0,0,false,0,0,0,0,0,0,8.02752,159.054,0.0592167,0,0.00532888,0.00987352,0,0,0.0276885,0.191826,0,0,0,657,6.12935,0,1453.51,1633,0,0,0,0,0,6074,0,1211,0,0.543456,0,0,0,906.937,ONE_PC,0,1631.87,0,0,0,0,0,0,0.262446,0.5,0.00900978,0,0,0,0,981,2849,0,0,0,0,0.909649,0.12222,0
0,4934,0.00729403,242.459,0.00324784,0,0.00740954,0,0,2314.7,1,0.00516976,0,16,0,4934,0,4897.1,0.0167716,0,1,0,0,0.05,0,1000,0.832707,0.0817426,40.2698,WAIT_DIE,0.00027075,0,0,0,1.61656,0,0.0148911,0.00423891,0,0,0.272049,0,0,false,0,0,0,0,0,0,16.1206,131.835,0.0734582,0,0.00590387,0.0125415,0,0,0.0476653,0.398858,0,0,0,1136,12.5811,0,1628.49,2810,0,0,0,0,1,10323,0,2107,0,0.804902,0,0,0,1078.35,ONE_PC,0,1978.19,0,0,0,0,0,0,0.527234,0.5,0.0127629,0,1,0,0,1691,4934,0.425299,0,0,1,0.888548,0.120573,0
0,6366,0.0255166,660.853,0.00501992,0,0.00942905,0,0,3283.91,2,0.0071559,0,32,0,6366,0,6261.63,0.0197587,0,2,0,0,0.05,0,1000,0.95873,0.145557,186.346,WAIT_DIE,0.00115631,0,0,0,1.14186,0,0.0161207,0.0074538,0,0,0.334444,0,0,false,0,0,0,0,0,0,32.5334,200.387,0.193463,0,0.0184897,0.0957515,0,1,0.061724,0.965738,0,0,0,1434,25.5906,0,2846.25,3633,0,0,0,0,2,13293,0,2770,0,1.57004,0,0,0,1445.36,ONE_PC,0,2646.96,0,0,0,0,0,0,0.939186,0.5,0.0143015,0,1,0,0,2162,6366,1.34204,0,0,2,0.808058,0.14999,0
