prepare_phase (in us),log_size,num_log_yes,99%_latency,execute_phase (in us),average_latency,ZIPF_THETA,bytes_received,int_aborts_maat_resolve_failure,cache,num_aborts_restart,90%_latency,num_cache_misses,NUM_SERVER_THREADS,num_cache_remove,num_home_txn,time_waiting_for_job,Throughput,time_write_queue,time_debug3,num_aborts_execute,int_aborts_ws2,dummy_bytes_sent,PERC_REMOTE,num_cache_evictions,network (in us),commit_phase (in us),time_send_msg,CC (index) (in us),CC_ALG,time_abort_queue,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_read_queue,time_debug1,int_aborts_maat_resolve_no_feasibles,LOG_NODE,int_saved_by_hist,int_debug5,int_aborts_rs3,int_aborts_rs2,int_aborts_rs1,int_debug4,run_time,logic (in us),time_recv_msg,num_cache_hits,95%_latency,max_latency,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,int_aborts_ws1,num_ro_read,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,time_idle,num_aborts_remote,num_remote_txn,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,int_inevitable,lock_phase (in us),num_cache_inserts,network_log (in us),COMMIT_ALG,num_cache_updates,total_log_yes (in us),num_renew_success,int_possibMVCC,wait (in us),num_waits,num_renew_failure,num_rw_check,time_wait_buffer,READ_PERC,time_write_output_queue,CC (row) (in us),num_aborts_rs,num_renew,num_no_need_to_renewal,num_remote_write_txn,num_commits,abort (in us),num_renewals,num_rw_read,num_aborts,time_output_idle,num_pre_aborts
35561.6,0,326,0.100293,241.503,0.0460498,0,0.0005066,0,0,0,0.0760952,0,16,0,357,0,337.542,0.00149679,0,0,0,0,0.04,0,21118.5,1.14529,0.00502788,48.4478,WAIT_DIE,0,0,0,0,2.24905,0,0.00139713,0.000268852,0,0,0.162889,0,0,false,0,0,0,0,0,0,16.9224,155.794,0.00718253,0,0.0833961,0.110765,0,0,0.00343302,0.132089,0,0,0,55,15.6705,0,174,0,0,0,0,0,0,0,182,0,0.0682486,0,0,0,39706.3,ONE_PC,0,33639.6,0,0,0,0,0,0,0.202176,0.5,0.000900878,0,0,0,0,120,357,0,0,0,0,1.04123,0
38091.6,0,516,0.100473,305.719,0.0519713,0,0.000631344,0,0,0,0.0833608,0,16,0,319,0,299.708,0.00140567,0,0,0,0,0.06,0,30494.2,1.43689,0.005478,57.3137,WAIT_DIE,0,0,0,0,2.23225,0,0.00129985,0.000381311,0,0,0.163921,0,0,false,0,0,0,0,0,0,17.0299,189.629,0.00562873,0,0.0915452,0.108322,0,0,0.00324636,0.142935,0,0,0,64,15.6622,0,207,0,0,0,0,0,0,0,113,0,0.0754701,0,0,0,37327.2,ONE_PC,0,31466.1,0,0,0,0,0,0,0.220686,0.5,0.000965023,0,0,0,0,142,319,0,0,0,0,1.04731,0
39000.4,0,294,0.0931012,246.454,0.056519,0,0.000744492,0,0,0,0.0824319,0,16,0,292,0,271.964,0.00108382,0,0,0,0,0.08,0,33737.2,2.17452,0.00550938,38.1673,WAIT_DIE,0,0,0,0,2.22866,0,0.00097747,0.000429512,0,0,0.166182,0,0,false,0,0,0,0,0,0,17.1787,107.977,0.00480263,0,0.0919718,0.106396,0,0,0.00315266,0.162608,0,0,0,66,15.6929,0,224,0,0,0,0,0,0,0,67,0,0.0459987,0,0,0,42314.7,ONE_PC,0,35599.2,0,0,0,0,0,0,0.241122,0.5,0.00151974,0,0,0,0,159,292,0,0,0,0,1.05636,0
38937.4,0,174,0.115796,298.53,0.059505,0,0.000848328,0,0,0,0.0753419,0,16,0,278,0,259.372,0.00456963,0,0,0,0,0.1,0,40344.5,1.85784,0.00659748,53.4561,WAIT_DIE,0,0,0,0,2.22665,0,0.00444879,0.000401005,0,0,0.164383,0,0,false,0,0,0,0,0,0,17.1491,166.211,0.00623227,0,0.0786661,0.115827,0,0,0.00314382,0.155581,0,0,0,58,15.6763,0,239,0,0,0,0,0,0,0,41,0,0.0619804,0,0,0,45908.6,ONE_PC,0,35921.7,0,0,0,0,0,0,0.240005,0.5,0.0010738,0,0,0,0,179,278,0,0,0,0,1.05343,0
29470.7,0,0,0.119645,176.073,0.0588541,0,0.000117692,0,0,0,0.105884,0,16,0,281,0,258.546,0.000590617,0,0,0,0,0.01,0,7041.54,25689.2,0.00283201,50.3642,WAIT_DIE,0,0,0,0,2.21852,0,0.000551507,0.000152481,0,0,0.16931,0,0,false,0,0,0,0,0,0,17.3895,169.958,0.00199864,0,0.110121,0.150304,0,0,0.00239418,0.179101,0,0,0,16,15.6827,0,47,0,0,0,0,0,0,0,236,0,0.0559189,0,0,0,53468.4,TWO_PC,0,27779.5,0,0,0,0,0,0,0.269869,0.5,0.000478965,0,0,0,0,29,281,0,0,0,0,1.07279,0
32737.1,0,0,0.128273,195.746,0.068463,0,0.00017182,0,0,0,0.1024,0,16,0,242,0,221.799,0.000786359,0,0,0,0,0.02,0,11096.9,30021.4,0.00349316,52.7099,WAIT_DIE,0,0,0,0,2.30553,0,0.000736757,0.000171542,0,0,0.171429,0,0,false,0,0,0,0,0,0,17.4572,183.937,0.00220968,0,0.103446,0.152608,0,0,0.00214918,0.186911,0,0,0,19,15.687,0,65,0,0,0,0,0,0,0,180,0,0.0523444,0,0,0,61169.7,TWO_PC,0,31148.8,0,0,0,0,0,0,0.280237,0.5,0.000412816,0,0,0,0,43,242,0,0,0,0,1.07601,0
35795.9,0,13,0.174103,261.122,0.0811,0,0.0002701,0,0,0,0.128491,0,16,0,201,0,186.666,0.000517064,0,0,0,0,0.04,0,27260.5,30729.3,0.00302832,58.7259,WAIT_DIE,0,0,0,0,2.2115,0,0.000466778,0.00016369,0,0,0.168717,0,0,false,0,0,0,0,0,0,17.2287,198.046,0.00308304,0,0.161836,0.174176,0,0,0.00194417,0.161981,0,0,0,26,15.6886,0,100,0,0,0,0,0,0,0,107,0,0.0495304,0,0,0,62398.9,TWO_PC,0,31670.3,0,0,0,0,0,0,0.243139,0.5,0.00052803,0,0,0,0,68,201,0,0,0,0,1.06267,0
36650.9,0,38,0.143039,207.844,0.0809689,0,0.00037786,0,0,0,0.120279,0,16,0,207,0,188.856,0.000689577,0,0,0,0,0.06,0,30256.9,28687.2,0.00383171,36.9853,WAIT_DIE,0,0,0,0,2.22458,0,0.000629682,0.000192657,0,0,0.170081,0,0,false,0,0,0,0,0,0,17.5371,113.177,0.003463,0,0.128498,0.143141,0,0,0.00207288,0.195441,0,0,0,40,15.7071,0,121,0,0,0,0,0,0,0,80,0,0.0320602,0,0,0,60946.6,TWO_PC,0,32260.5,0,0,0,0,0,0,0.289849,0.5,0.000522082,0,0,0,0,87,207,0,0,0,0,1.08085,0
39064.2,0,28,0.137684,228.975,0.0878566,0,0.000448008,0,0,0,0.116603,0,16,0,189,0,170.464,0.000843823,0,0,0,0,0.08,0,34953.7,30410.8,0.00399857,40.0396,WAIT_DIE,0,0,0,0,2.40234,0,0.000774077,0.000216674,0,0,0.17405,0,0,false,0,0,0,0,0,0,17.7398,119.638,0.00612434,0,0.125313,0.137783,0,0,0.00200751,0.21669,0,0,0,47,15.7064,0,146,0,0,0,0,0,0,0,46,0,0.0319207,0,0,0,65508.5,TWO_PC,0,35098.9,0,0,0,0,0,0,0.320679,0.5,0.000649167,0,0,0,0,96,189,0,0,0,0,1.09319,0
42333.5,0,0,0.141961,251.564,0.0959247,0,0.000516824,0,0,0,0.117794,0,16,0,175,0,159.555,0.000613068,0,0,0,0,0.1,0,41784.5,31729,0.00348113,48.2087,WAIT_DIE,0,0,0,0,2.20562,0,0.000546977,0.000204181,0,0,0.170598,0,0,false,0,0,0,0,0,0,17.5489,150.736,0.00373887,0,0.125403,0.141965,0,0,0.00194342,0.199064,0,0,0,38,15.7027,0,146,0,0,0,0,0,0,0,27,0,0.036354,0,0,0,70896.9,TWO_PC,0,39169.6,0,0,0,0,0,0,0.290982,0.5,0.000577598,0,0,0,0,110,175,0,0,0,0,1.08181,0
32475.9,0,170,0.0841872,271.009,0.0356708,0,0.0002025,0,0,0,0.0591077,0,16,0,456,0,426.909,0.00076318,0,0,0,0,0.01,0,7042.15,0.816346,0.0052326,65.4588,WAIT_DIE,0,0,0,0,2.28049,0,0.000679667,0.000250326,0,0,0.166003,0,0,false,0,0,0,0,0,0,17.0903,230.878,0.0093118,0,0.0748211,0.0998492,0,0,0.00394511,0.151459,0,0,0,35,15.6196,0,82,0,0,0,0,0,0,0,374,0,0.118362,0,0,0,31441.2,ONE_PC,0,30587.3,0,0,0,0,0,0,0.228022,0.5,0.000745544,0,0,0,0,47,456,0,0,0,0,1.05163,0
35348.3,0,276,0.101011,309.393,0.0410413,0,0.00028742,0,0,0,0.0741283,0,16,0,394,0,373.508,0.00085031,0,0,0,0,0.02,0,12265,2.05359,0.00626692,234.214,WAIT_DIE,0,0,0,0,1.94963,0,0.000754283,0.000395343,0,0,0.163968,0,0,false,0,0,0,0,0,0,16.8778,260.009,0.00351234,0,0.075938,0.124458,0,0,0.0035014,0.127027,0,0,0,39,15.619,0,114,0,0,0,0,0,0,0,286,0,0.117925,0,0,0,33148.2,ONE_PC,0,31640.3,0,0,0,0,0,0,0.195986,0.5,0.00148409,0,0,0,0,69,394,0,0,0,0,1.03682,0
36379.8,0,204,0.107311,225.582,0.0468034,0,0.000491176,0,0,0,0.0752984,0,16,0,350,0,329.909,0.00119452,0,0,0,0,0.04,0,22817.3,1.38697,0.00559143,49.9321,WAIT_DIE,0,0,0,0,2.2617,0,0.00110836,0.000298759,0,0,0.163331,0,0,false,0,0,0,0,0,0,16.9744,162.438,0.00397087,0,0.0807885,0.107427,0,0,0.00335719,0.141858,0,0,0,52,15.6664,0,169,0,0,0,0,0,0,0,180,0,0.0697551,0,0,0,34909.2,ONE_PC,0,32057,0,0,0,0,0,0,0.211416,0.5,0.00107538,0,0,0,0,118,350,0,0,0,0,1.04408,0
38237.3,0,187,0.107463,262.42,0.0532206,0,0.000613608,0,0,0,0.0754291,0,16,0,309,0,288.875,0.00121061,0,0,0,0,0.06,0,30464.9,2.21813,0.00694809,48.4888,WAIT_DIE,0,0,0,0,2.23922,0,0.00109078,0.000447339,0,0,0.165407,0,0,false,0,0,0,0,0,0,17.1146,152.956,0.00469965,0,0.0835646,0.107587,0,0,0.00315278,0.15354,0,0,0,60,15.6758,0,203,0,0,0,0,0,0,0,109,0,0.0626083,0,0,0,39759.5,ONE_PC,0,33709.1,0,0,0,0,0,0,0.231954,0.5,0.00174152,0,0,0,0,140,309,0,0,0,0,1.05067,0
38544.6,0,112,0.0899872,270.188,0.0570942,0,0.000730364,0,0,0,0.0835325,0,16,0,286,0,274.456,0.000853683,0,0,0,0,0.08,0,37132.7,1.55723,0.00672841,55.1967,WAIT_DIE,0,0,0,0,2.2055,0,0.0007549,0.000387084,0,0,0.160196,0,0,false,0,0,0,0,0,0,16.673,176.757,0.0048786,0,0.0836727,0.111766,0,0,0.00308942,0.105113,0,0,0,67,15.6736,0,220,0,0,0,0,0,0,0,64,0,0.065036,0,0,0,40255.1,ONE_PC,0,32791.6,0,0,0,0,0,0,0.162178,0.5,0.000984382,0,0,0,0,155,286,0,0,0,0,1.02406,0
44485.5,0,170,0.166647,285.149,0.0667243,0,0.000763116,0,0,0,0.100314,0,16,0,249,0,231.116,0.00158105,0,0,0,0,0.1,0,45092.3,1.72519,0.00505129,52.257,WAIT_DIE,0,0,0,0,2.06096,0,0.00147379,0.000275602,0,0,0.165767,0,0,false,0,0,0,0,0,0,17.2381,164.131,0.00481386,0,0.133983,0.176627,0,0,0.00282988,0.165851,0,0,0,51,15.6831,0,216,0,0,0,0,0,0,0,38,0,0.054455,0,0,0,47613.3,ONE_PC,0,37165.2,0,0,0,0,0,0,0.252722,0.5,0.000824736,0,0,0,0,160,249,0,0,0,0,1.06093,0
30906.4,0,16,0.139841,203.485,0.0635497,0,0.000105192,0,0,0,0.104557,0,16,0,258,0,234.298,0.000777044,0,0,0,0,0.01,0,7009.78,28827.8,0.00242964,55.0989,WAIT_DIE,0,0,0,0,2.33168,0,0.000733388,0.000118904,0,0,0.173025,0,0,false,0,0,0,0,0,0,17.6186,188.932,0.00197489,0,0.1074,0.150187,0,0,0.00219523,0.203299,0,0,0,15,15.6816,0,42,0,0,0,0,0,0,0,217,0,0.0571754,0,0,0,58689.1,TWO_PC,0,29861.7,0,0,0,0,0,0,0.302943,0.5,0.000296769,0,0,0,0,26,258,0,0,0,0,1.08752,0
32410.8,0,21,0.140631,146.299,0.0687213,0,0.00017526,0,0,0,0.115798,0,16,0,241,0,221.211,0.000449924,0,0,0,0,0.02,0,14045.7,28787.5,0.003137,38.7383,WAIT_DIE,0,0,0,0,2.27247,0,0.000408545,0.000153833,0,0,0.168437,0,0,false,0,0,0,0,0,0,17.4313,119.857,0.00491469,0,0.123023,0.149263,0,0,0.00215049,0.183752,0,0,0,20,15.702,0,67,0,0,0,0,0,0,0,179,0,0.0370533,0,0,0,57692.3,TWO_PC,0,28905.7,0,0,0,0,0,0,0.275378,0.5,0.00056885,0,0,0,0,42,241,0,0,0,0,1.07506,0
36733.1,0,23,0.132388,195.905,0.0797533,0,0.0002817,0,0,0,0.123188,0,16,0,211,0,191.13,0.000671029,0,0,0,0,0.04,0,30742.4,26537.7,0.00391,46.0171,WAIT_DIE,0,0,0,0,2.23793,0,0.000616237,0.000280836,0,0,0.174076,0,0,false,0,0,0,0,0,0,17.6634,144.476,0.00305439,0,0.123541,0.134067,0,0,0.00201854,0.2088,0,0,0,29,15.6984,0,99,0,0,0,0,0,0,0,109,0,0.0407356,0,0,0,56813.5,TWO_PC,0,30276.8,0,0,0,0,0,0,0.311274,0.5,0.000965496,0,0,0,0,73,211,0,0,0,0,1.0884,0
37764.6,0,0,0.149447,223.006,0.0846687,0,0.000361592,0,0,0,0.122397,0,16,0,197,0,178.365,0.00108318,0,0,0,0,0.06,0,31593.4,30278.3,0.00454997,48.8096,WAIT_DIE,0,0,0,0,2.2062,0,0.0010266,0.00025816,0,0,0.173167,0,0,false,0,0,0,0,0,0,17.6716,155.959,0.0036291,0,0.123513,0.149545,0,0,0.00197546,0.212531,0,0,0,37,15.6981,0,120,0,0,0,0,0,0,0,78,0,0.0404995,0,0,0,63625.2,TWO_PC,0,33348.1,0,0,0,0,0,0,0.311329,0.5,0.000743876,0,0,0,0,82,197,0,0,0,0,1.08834,0
37004.3,0,18,0.142791,261.454,0.0880333,0,0.000449008,0,0,0,0.124936,0,16,0,188,0,173.881,0.00107928,0,0,0,0,0.08,0,41742.3,27564.6,0.00398082,53.6659,WAIT_DIE,0,0,0,0,2.23647,0,0.00100841,0.000183731,0,0,0.167473,0,0,false,0,0,0,0,0,0,17.2992,177.815,0.00671193,0,0.125552,0.142798,0,0,0.00199337,0.170976,0,0,0,46,15.696,0,141,0,0,0,0,0,0,0,46,0,0.0428392,0,0,0,57946.2,TWO_PC,0,30382.7,0,0,0,0,0,0,0.252015,0.5,0.000504169,0,0,0,0,96,188,0,0,0,0,1.06596,0
39484.6,0,53,0.158223,502.704,0.0942671,0,0.000531824,0,0,0,0.124872,0,16,0,175,0,160.37,0.000704273,0,0,0,0,0.1,0,48539.8,27155.8,0.00357183,45.4717,WAIT_DIE,0,0,0,0,2.27996,0,0.000634058,0.000213802,0,0,0.171325,0,0,false,0,0,0,0,0,0,17.4597,136.985,0.00640417,0,0.131334,0.158296,0,0,0.00196942,0.188738,0,0,0,39,15.7057,0,153,0,0,0,0,0,0,0,26,0,0.033624,0,0,0,61398.4,TWO_PC,0,34244.1,0,0,0,0,0,0,0.279189,0.5,0.000514961,0,0,0,0,110,175,0,0,0,0,1.07591,0
