prepare_phase (in us),log_size,num_log_yes,99%_latency,execute_phase (in us),average_latency,ZIPF_THETA,bytes_received,int_aborts_maat_resolve_failure,cache,num_aborts_restart,90%_latency,num_cache_misses,NUM_SERVER_THREADS,num_cache_remove,num_home_txn,time_waiting_for_job,Throughput,time_write_queue,time_debug3,num_aborts_execute,int_aborts_ws2,dummy_bytes_sent,PERC_REMOTE,num_cache_evictions,LOG_TIMEOUT,commit_phase (in us),time_send_msg,CC (index) (in us),CC_ALG,time_abort_queue,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_read_queue,time_debug1,int_aborts_maat_resolve_no_feasibles,LOG_NODE,int_saved_by_hist,int_debug5,int_aborts_rs3,int_aborts_rs2,int_aborts_rs1,int_debug4,run_time,logic (in us),time_recv_msg,num_cache_hits,95%_latency,max_latency,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,int_aborts_ws1,num_ro_read,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,time_idle,num_aborts_remote,network (in us),num_remote_txn,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,int_inevitable,lock_phase (in us),num_cache_inserts,network_log (in us),COMMIT_ALG,num_cache_updates,total_log_yes (in us),num_renew_success,int_possibMVCC,wait (in us),num_waits,num_renew_failure,num_rw_check,time_wait_buffer,READ_PERC,time_write_output_queue,CC (row) (in us),num_aborts_rs,num_renew,num_no_need_to_renewal,num_remote_write_txn,num_commits,abort (in us),num_renewals,num_rw_read,num_aborts,time_output_idle,num_pre_aborts
41767.1,0,18,0.186647,304.139,0.0818449,0,0.000615056,0,0,0,0.125522,0,32,0,402,0,378.452,0.00207696,0,0,0,0,0.05,0,750,24002.3,0.00772081,55.4584,WAIT_DIE,0,0,0,0,2.16713,0,0.00197212,0.000303612,0,0,0.23102,0,0,false,0,0,0,0,0,0,33.9911,192.439,0.0105116,0,0.136938,0.186768,0,0,0.00388098,0.287059,0,0,0,73,31.3736,0,34791.2,216,0,0,0,0,0,0,0,177,0,0.0963364,0,0,0,56834.2,TWO_PC,0,32832.8,0,0,0,0,0,0,0.426634,0.5,0.000873462,0,0,0,0,152,402,0,0,0,0,1.04455,0
40873.8,0,48,0.147895,331.967,0.0847162,0,0.00061602,0,0,0,0.125197,0,32,0,391,0,348.895,0.00212982,0,0,0,0,0.05,0,1000,30613,0.00862561,64.9464,WAIT_DIE,0,0,0,0,2.19536,0,0.00201735,0.000460734,0,0,0.238545,0,0,false,0,0,0,0,0,0,35.8618,231.013,0.0052072,0,0.13479,0.151295,0,0,0.00382498,0.493507,0,0,0,72,31.3564,0,28890.7,229,0,0,0,0,0,0,0,173,0,0.112487,0,0,0,66334.5,TWO_PC,0,35722.6,0,0,0,0,0,0,0.721981,0.5,0.00123908,0,0,0,0,146,391,0,0,0,0,1.10238,0
39368.7,0,20,0.17338,280.893,0.0846718,0,0.000607144,0,0,0,0.128868,0,32,0,392,0,356.115,0.00128053,0,0,0,0,0.05,0,1250,28235,0.00588544,48.736,WAIT_DIE,0,0,0,0,2.20104,0,0.00115982,0.00038239,0,0,0.235312,0,0,false,0,0,0,0,0,0,35.2245,162.635,0.0119044,0,0.132228,0.17346,0,0,0.00381332,0.405075,0,0,0,71,31.3957,0,34010.1,220,0,0,0,0,0,0,0,174,0,0.0833987,0,0,0,59270.9,TWO_PC,0,31037,0,0,0,0,0,0,0.612929,0.5,0.00149489,0,0,0,0,147,392,0,0,0,0,1.0853,0
37814.1,0,75,0.132479,315.73,0.0825746,0,0.000625272,0,0,0,0.125289,0,32,0,406,0,344.036,0.0013444,0,0,0,0,0.05,0,1500,29201.5,0.00699845,55.6672,WAIT_DIE,0,0,0,0,2.52132,0,0.00121676,0.000448152,0,0,0.252894,0,0,false,0,0,0,0,0,0,37.7635,188.569,0.0119006,0,0.13079,0.13385,0,0,0.00393712,0.69107,0,0,0,74,31.374,0,29973.5,224,0,0,0,0,0,0,0,180,0,0.0987987,0,0,0,61957.7,TWO_PC,0,32757.4,0,0,0,0,0,0,1.02043,0.5,0.00174924,0,0,0,0,152,406,0,0,0,0,1.16299,0
48764.2,0,138,0.110084,325.801,0.0638045,0,0.000804572,0,0,0,0.10018,0,32,0,520,0,476.754,0.00174864,0,0,0,0,0.05,0,250,1.26759,0.00870105,67.0646,WAIT_DIE,0,0,0,0,2.29886,0,0.00157925,0.000473292,0,0,0.232095,0,0,false,0,0,0,0,0,0,34.9027,233.247,0.0119929,0,0.1079,0.11053,0,0,0.00503955,0.370317,0,0,0,95,31.3209,0,31048.1,290,0,0,0,0,0,0,0,232,0,0.148967,0,0,0,54300.1,ONE_PC,0,45922.2,0,0,0,0,0,0,0.572982,0.5,0.00110906,0,0,0,0,193,520,0,0,0,0,1.07184,0
45017.8,0,113,0.125048,394.649,0.0612728,0,0.000840772,0,0,0,0.100323,0,32,0,534,0,506.205,0.00211592,0,0,0,0,0.05,0,500,1.28254,0.00825901,54.8587,WAIT_DIE,0,0,0,0,2.19611,0,0.00195129,0.000558336,0,0,0.219753,0,0,false,0,0,0,0,0,0,33.757,183.428,0.0106931,0,0.1088,0.125209,0,0,0.00520359,0.247007,0,0,0,98,31.3513,0,33890,305,0,0,0,0,0,0,0,236,0,0.121806,0,0,0,50841.2,ONE_PC,0,41547.4,0,0,0,0,0,0,0.390372,0.5,0.0014875,0,0,0,0,200,534,0,0,0,0,1.03682,0
42312.8,0,342,0.132924,294.035,0.0563154,0,0.00091456,0,0,0,0.0998828,0,32,0,586,0,530.469,0.00175796,0,0,0,0,0.05,0,750,1.10352,0.00940213,38.7544,WAIT_DIE,0,0,0,0,2.0546,0,0.00157068,0.000498982,0,0,0.234965,0,0,false,0,0,0,0,0,0,35.3499,115.83,0.00854893,0,0.100872,0.133672,0,0,0.00568328,0.422199,0,0,0,109,31.3813,0,31704.8,332,0,0,0,0,0,0,0,260,0,0.0901546,0,0,0,41432.2,ONE_PC,0,35636.3,0,0,0,0,0,0,0.640391,0.5,0.00115968,0,0,0,0,217,586,0,0,0,0,1.08478,0
39507.2,0,414,0.120346,366.876,0.0523534,0,0.000973008,0,0,2,0.0837675,0,32,0,621,0,586.121,0.00303954,0,2,0,0,0.05,0,1000,1.3367,0.0105997,60.4028,WAIT_DIE,0.000466152,0,0,0,2.02895,0,0.00286066,0.000483118,0,0,0.220553,0,0,false,0,0,0,0,0,0,33.9043,210.81,0.0102279,0,0.0992236,0.167425,0,2,0.00599821,0.265486,0,0,0,123,31.311,0,29136.4,345,0,0,0,0,2,0,0,271,0,0.159716,0,0,0,36702.5,ONE_PC,0,32611.5,0,0,0,0,0,0,0.414376,0.5,0.00150536,0,0,0,0,227,621,135.073,0,0,2,1.03859,0
39635.2,0,328,0.191647,327.926,0.0531918,0,0.000950672,0,0,0,0.0912719,0,32,0,616,0,570.714,0.0028434,0,0,0,0,0.05,0,1250,1.43532,0.00924046,41.7847,WAIT_DIE,0,0,0,0,2.211,0,0.00265781,0.000688084,0,0,0.224363,0,0,false,0,0,0,0,0,0,34.5392,140.328,0.0138969,0,0.107309,0.192025,0,0,0.0059492,0.339222,0,0,0,115,31.3614,0,29643.3,338,0,0,0,0,0,0,0,274,0,0.11194,0,0,0,35928.2,ONE_PC,0,32166.4,0,0,0,0,0,0,0.50914,0.5,0.00194838,0,0,0,0,227,616,0,0,0,0,1.05974,0
46763.9,0,35,0.1532,290.656,0.0890864,0,0.000586996,0,0,0,0.12583,0,32,0,375,0,343.4,0.00154256,0,0,0,0,0.05,0,250,26024.9,0.00584055,43.7192,WAIT_DIE,0,0,0,0,2.20603,0,0.00143733,0.000309456,0,0,0.23442,0,0,false,0,0,0,0,0,0,34.9447,145.433,0.00730167,0,0.134847,0.153254,0,0,0.00366494,0.373148,0,0,0,69,31.406,0,33993.5,217,0,0,0,0,0,0,0,163,0,0.0713853,0,0,0,67987,TWO_PC,0,41963.1,0,0,0,0,0,0,0.568928,0.5,0.00119031,0,0,0,0,143,375,0,0,0,0,1.07686,0
51382.6,0,20,0.215823,297.804,0.101808,0,0.000508932,0,0,0,0.166721,0,32,0,337,0,299.986,0.0014999,0,0,0,0,0.05,0,500,32065.8,0.00642913,57.2018,WAIT_DIE,0,0,0,0,2.16305,0,0.0013984,0.000372112,0,0,0.240422,0,0,false,0,0,0,0,0,0,35.9484,194.27,0.0048518,0,0.191107,0.225979,0,0,0.00326336,0.51591,0,0,0,60,31.3917,0,37884.8,184,0,0,0,0,0,0,0,149,0,0.0872814,0,0,0,79325.6,TWO_PC,0,47261.6,0,0,0,0,0,0,0.738151,0.5,0.00114943,0,0,0,0,128,337,0,0,0,0,1.10756,0
43388.3,0,18,0.186598,441.045,0.0867603,0,0.000598988,0,0,0,0.133187,0,32,0,389,0,353.286,0.00153283,0,0,0,0,0.05,0,750,29231.1,0.00562698,63.2835,WAIT_DIE,0,0,0,0,2.27606,0,0.00143,0.00037334,0,0,0.235469,0,0,false,0,0,0,0,0,0,35.235,221.503,0.00468566,0,0.144821,0.186696,0,0,0.00378478,0.397989,0,0,0,71,31.3685,0,29712.2,217,0,0,0,0,0,0,0,171,0,0.105743,0,0,0,67257.7,TWO_PC,0,38027.6,0,0,0,0,0,0,0.613914,0.5,0.00108359,0,0,0,0,147,389,0,0,0,0,1.08589,0
38440.3,0,31,0.142789,338.307,0.0827637,0,0.00062034,0,0,0,0.117982,0,32,0,400,0,368.57,0.00116658,0,0,0,0,0.05,0,1000,31600.6,0.00755764,70.6567,WAIT_DIE,0,0,0,0,2.13401,0,0.00101509,0.000457034,0,0,0.23241,0,0,false,0,0,0,0,0,0,34.7288,241.191,0.0139504,0,0.126194,0.158676,0,0,0.00388188,0.370099,0,0,0,74,31.3568,0,26932.3,224,0,0,0,0,0,0,0,177,0,0.119028,0,0,0,66821.7,TWO_PC,0,35222.3,0,0,0,0,0,0,0.541162,0.5,0.0018279,0,0,0,0,149,400,0,0,0,0,1.06806,0
